t,r
0.0,41617.81641
10.00999999,41582.19531
20.01999998,41801.69922
30.02999997,41606.44141
40.03999996,41701.35156
50.04999995,41830.17969
60.06000018,41598.92969
70.06000018,41712.13672
80.08000016,41637.33984
90.10000014,41646.34766
100.1100001,41695.46875
110.1400001,41674.13672
120.1500001,41597.4375
130.1500001,41754.89062
140.1600001,41808.50391
150.17000009999998,41663.70312
160.2,41619.32812
170.22,41706.08594
180.23,41690.26953
190.24,41632.41406
200.25,41652.64453
210.27,41701.66016
220.28,41725.89453
230.29,41730.32812
240.29,41674.92578
250.3,41739.0625
260.3300002,41774.35156
270.34000019999996,41729.89844
280.3500001,41704.01953
290.3500001,41741.42969
300.3500001,41828.19141
310.3700001,41904.125
320.3700001,41718.64844
330.3900001,41767.8125
340.4000001,41752.25
350.4100001,41894.76953
360.42000010000004,41805.41016
370.4400001,41756.55859
380.45,41748.08984
390.46,41699.74219
400.48,41661.65234
410.49,41801.44922
420.48,41658.95703
430.5,41699.29297
440.52,41816.80078
450.54,41830.17969
460.56000020000005,41715.09375
470.57000020000004,41694.86328
480.5900002,41738.77734
490.6000001,41781.42578
500.6000001,41736.69922
510.6200001,41881.44922
520.6300001,41779.06641
530.6400001000001,41761.27734
540.6500001,41969.26562
550.6700001,41812.71094
560.6700001,41968.86328
570.6800001,41714.21094
580.6900001,41859.53125
590.71,41745.72266
600.71,41689.96484
610.74,41714.5
620.75,41890.29297
630.77,41672.08203
640.77,41685.6875
650.78,41721.16406
660.8,41881.65234
670.8200002,41897.21094
680.8300002000001,41856.85547
690.8600001,41752.53516
700.8700001,41888.25391
710.8800001,41770.3125
720.8800001,41823.60938
730.9000001,41803.80469
740.9200001,41790.19141
750.9300001,41747.52734
760.95,41828.1875
770.96,41921.74609
780.96,41877.17969
790.97,41781.42188
800.99,41939.5
811.0,41805.90625
821.03,41823.36719
831.03,41801.07422
841.05,41805.41016
851.04,41787.71484
861.0600002,41890.49609
871.0800002000001,41975.59766
881.0700002,41828.1875
891.0800002000001,41850.49219
901.0900002000001,41843.57031
911.1100001,41776.44141
921.1100001,41879.31641
931.1200001,41863.77734
941.1500001,41870.58984
951.1700001,41969.02344
961.1800001,41980.32812
971.1900001,41964.625
981.2,41759.19141
991.22,41816.91797
1001.23,41866.23438
1011.23,41856.96875
1021.24,41971.42969
1031.26,41886.4375
1041.28,41924.07812
1051.29,42031.98047
1061.31,41923.89453
1071.32,41863.5625
1081.33,41928.74609
1091.35,41899.84375
1101.37,41939.94922
1111.38,41879.21094
1121.4,41809.61719
1131.42,41951.15625
1141.43,41903.82812
1151.43,41957.80469
1161.46,41813.83984
1171.48,41895.17578
1181.49,42025.15625
1191.51,41894.875
1201.52,41897.11328
1211.54,41966.78125
1221.56,41866.01562
1231.57,41881.65625
1241.58,41843.45312
1251.6,41915.02344
1261.63,41849.69531
1271.64,42059.01562
1281.66,41959.96094
1291.67,42034.16016
1301.67,42059.13281
1311.68,41895.17578
1321.69,41928.75
1331.71,41874.83984
1341.72,41903.82812
1351.73,41841.33594
1361.74,41819.15234
1371.74,42029.66016
1381.76,42115.53906
1391.77,41982.10156
1401.79,41937.25391
1411.79,41845.80078
1421.8,42047.92578
1431.81,41845.46094
1441.83,42045.55078
1451.84,42036.22656
1461.86,42097.17969
1471.87,41820.89453
1481.89,41946.58203
1491.9,42113.28125
1501.92,42016.21875
1511.92,41962.03516
1521.93,42144.85938
1531.95,42104.29297
1541.97,41919.21875
1551.97,41957.54297
1561.99,42142.60156
1572.01,41984.59375
1582.03,42045.0625
1592.05,41944.43359
1602.05,42002.64844
