t,r
0.0,30414.210939999997
10.0,30319.523439999997
20.0,30492.91211
30.01999998,30150.4043
40.01999998,30186.32227
50.01999998,30270.76172
60.03999996,30254.44922
70.02999997,30251.007810000003
80.03999996,30266.05664
90.05999994,30252.273439999997
100.05999990000001,30259.160160000003
110.06999990000001,30224.40625
120.05999990000001,30220.976560000003
130.0999999,30242.85547
140.0999999,30292.75977
150.0999999,30121.976560000003
160.1299999,30043.73047
170.13999990000002,30055.17188
180.1499999,30125.35547
190.13999990000002,30209.41602
200.17000009999998,30115.88086
210.16000010000002,30144.964839999997
220.18000010000003,30143.62305
230.19000010000002,30414.210939999997
240.2,30153.08008
250.22,30123.99805
260.23,30121.976560000003
270.28,30112.507810000003
280.28,30229.98633
290.29,30056.57617
300.28,30125.35547
310.3,30158.5332
320.3,30164.0
330.3,30161.93164
340.3099999,30078.08008
350.3,30137.54297
360.31999989999997,30053.76367
370.32999989999996,30395.460939999997
380.3499999,30068.57812
390.3499999,30246.29688
400.3799999,30024.20312
410.38999989999996,30150.4043
420.38999989999996,30163.257810000003
430.3999999,30128.73633
440.4100001,30241.58398
450.4100001,30078.08008
460.43000010000003,30112.507810000003
470.4100001,30132.117189999997
480.43000010000003,30038.97461
490.45,30042.3125
500.45,29963.88867
510.47,30120.62305
520.48,30120.62305
530.5,30075.29492
540.5,30112.507810000003
550.52,30151.742189999997
560.52,30058.51758
570.52,30105.75977
580.53,30065.21875
590.53,30142.2793
600.55,30150.4043
610.55,30114.51758
620.5699999,30155.13477
630.5899999,30111.14062
640.5999999,30142.2793
650.6099998999999,30130.76367
660.6299999,30362.7168
670.6499999,30362.7168
680.6600001,30324.214839999997
690.6499999,30342.85352
700.6800001,30121.2832
710.71,30254.44922
720.72,30181.597660000003
730.74,30266.05664
740.75,30135.50195
750.77,30153.80273
760.78,30097.6543
770.8,29971.96289
780.8099999,30143.62305
790.8299999,30469.375
800.8199999,30239.41602
810.8299999,29947.74023
820.8599998999999,30012.785160000003
830.8699999,30047.07227
840.8899999,30032.29688
850.9200001,30111.14062
860.9400001,30089.54492
870.9400001,29965.7207
880.97,30014.67578
890.98,30037.054689999997
901.0,30088.164060000003
911.01,30101.02148
921.02,30105.75977
931.03,30096.2793
941.03,30020.875
951.05,30011.347660000003
961.0599999,29975.26562
971.0799999,30004.695310000003
981.1099998999999,30086.18555
991.1299999,29960.58789
1001.15,30012.785160000003
1011.16,30127.38086
1021.18,30212.83789
1031.2,30002.816410000003
1041.22,30022.30664
1051.23,30081.43555
1061.24,30063.27148
1071.24,30081.43555
1081.25,30019.441410000003
1091.26,30081.43555
1101.26,30110.5
1111.27,29986.65625
1121.29,29902.32812
1131.28,29975.26562
1141.28,30151.742189999997
1151.29,30092.910160000003
1161.29,30063.27148
1171.33,30074.722660000003
1181.34,30008.01758
1191.36,30063.27148
1201.37,30078.08008
1211.38,30130.76367
1221.39,30038.97461
1231.42,30189.73047
1241.43,30112.507810000003
1251.44,30165.33203
1261.43,30127.38086
1271.47,30038.97461
1281.46,30034.21289
1291.47,30245.02539
1301.46,30132.117189999997
1311.48,30153.80273
1321.49,30147.01172
1331.5,30089.54492
1341.52,30082.82422
1351.52,29950.69922
1361.56,30150.4043
1371.57,30112.507810000003
1381.58,30104.39258
1391.59,30020.875
1401.59,30063.27148
1411.61,30073.32812
1421.61,30112.507810000003
1431.63,30259.160160000003
1441.64,30123.99805
1451.67,30074.722660000003
1461.68,30081.43555
1471.68,30004.695310000003
1481.71,30066.61914
1491.73,30150.4043
1501.75,30163.257810000003
1511.75,30088.164060000003
1521.76,29998.054689999997
1531.79,30208.11914
1541.8,30097.6543
1551.8,30196.558589999997
1561.8,30097.6543
1571.79,30107.13086
1581.82,30094.289060000003
1591.85,30138.88672
1601.86,30153.80273
1611.86,30227.83789
1621.86,30101.02148
1631.86,30151.742189999997
1641.86,30201.28125
1651.88,30030.875
1661.9,30235.98242
1671.9,30160.601560000003
1681.92,30181.597660000003
1691.92,30107.76367
1701.93,30351.03711
1711.95,30220.976560000003
1721.95,30157.19727
1731.98,30164.0
1741.99,30302.15625
1752.02,30259.160160000003
1762.02,30208.11914
1772.05,30216.26367
1782.06,30239.41602
1792.05,30212.83789
1802.06,30293.996089999997
1812.08,30249.74023
1822.09,30332.39062
1832.11,30220.976560000003
1842.13,30176.87305
1852.15,30420.12305
1862.17,30307.86914
1872.19,30246.29688
1882.21,30285.83398
1892.22,30321.95117
1902.24,30181.597660000003
1912.25,30181.597660000003
1922.28,30229.11523
1932.28,30235.98242
1942.3,30185.007810000003
1952.32,30287.070310000003
1962.33,30161.93164
1972.34,30302.15625
1982.34,30134.152339999997
1992.35,30115.88086
2002.36,30157.19727
2012.37,30293.996089999997
2022.37,30181.597660000003
2032.38,30288.054689999997
2042.4,30037.054689999997
2052.4,30082.82422
2062.4,30132.117189999997
2072.42,30147.01172
2082.43,30170.0625
2092.44,30125.35547
2102.46,30285.83398
2112.49,30332.39062
2122.49,30282.37305
2132.51,30351.03711
2142.52,30347.54102
2152.55,30196.558589999997
2162.56,30276.42578
2172.57,30313.785160000003
2182.57,30417.73828
2192.6,30340.56445
2202.6,30297.45703
2212.61,30292.75977
2222.62,30339.36328
2232.62,30351.03711
2242.63,30436.54102
2252.62,30437.66797
2262.65,30422.4082
2272.65,30352.23047
2282.66,30339.36328
2292.68,30281.128910000003
2302.68,30269.51172
2312.72,30275.46289
2322.74,30281.128910000003
2332.77,30339.36328
2342.79,30348.73633
2352.81,30262.60547
2362.81,30242.85547
2372.84,30302.15625
2382.83,30281.128910000003
2392.86,30185.007810000003
2402.86,30321.95117
2412.88,30247.566410000003
2422.9,30335.875
2432.9,30219.691410000003
2442.9,30306.8457
2452.93,30254.44922
2462.95,30197.86328
2472.98,30272.964839999997
2483.0,30300.92578
2493.01,30292.75977
2503.0,30255.71289
2513.01,30285.83398
2523.03,30282.37305
2533.03,30199.97852
2543.04,30312.56445
2553.05,30348.73633
2563.04,30262.60547
2573.06,30324.214839999997
2583.06,30386.11328
2593.06,30320.73633
2603.09,30351.03711
2613.09,30327.69922
2623.12,30224.40625
2633.16,30285.83398
2643.17,30285.83398
2653.2,30355.722660000003
2663.21,30241.58398
2673.21,30282.37305
2683.22,30442.33398
2693.25,30355.722660000003
2703.26,30325.42773
2713.25,30500.04297
2723.27,30507.18555
2733.29,30383.76953
2743.28,30297.45703
2753.32,30234.70508
2763.33,30317.26172
2773.35,30289.29297
2783.35,30278.914060000003
2793.36,30277.67188
2803.35,30259.160160000003
2813.37,30324.214839999997
2823.38,30128.73633
2833.38,30305.62305
2843.41,30352.23047
2853.42,30220.976560000003
2863.46,30173.46289
2873.47,30363.902339999997
2883.47,30185.007810000003
2893.5,30278.914060000003
2903.5,30289.29297
2913.52,30071.36914
2923.55,30155.13477
2933.56,30185.007810000003
2943.57,30050.41602
2953.59,30078.08008
2963.6,30259.160160000003
2973.6,30086.18555
2983.62,30040.39062
2993.64,30285.83398
3003.66,30158.5332
3013.68,30344.05273
3023.68,30300.92578
3033.69,30087.566410000003
3043.71,30119.26172
3053.71,30058.51758
3063.74,30148.351560000003
3073.74,30254.44922
3083.75,30305.62305
3093.76,30212.83789
3103.76,30291.76758
3113.76,30227.83789
3123.78,30309.09375
3133.79,30229.11523
3143.79,30255.71289
3153.82,30233.82617
3163.81,30159.86523
3173.84,30302.15625
3183.86,30173.46289
3193.87,30282.37305
3203.89,30235.98242
3213.89,30262.60547
3223.92,30209.41602
3233.92,30174.785160000003
3243.94,30259.160160000003
3253.95,30360.40625
3263.97,30289.29297
3273.97,30184.22461
3284.01,30317.26172
3294.02,30227.83789
3304.05,30216.26367
3314.07,30212.83789
3324.08,30292.75977
3334.08,30151.742189999997
3344.07,30352.23047
