t,r
0.0,31569.68555
10.00999999,31457.0625
20.00999999,31599.36328
30.01999998,31936.14453
40.01999998,31186.63477
50.01999998,31157.15625
60.03999996,31289.6543
70.04999995,31235.10352
80.04999995,31494.691410000003
90.05999994,31465.53125
100.05999990000001,31423.18164
110.0799999,31629.066410000003
120.0799999,31667.12695
130.0999999,31590.8457
140.10999990000002,31718.01953
150.10999990000002,31709.47461
160.1299999,31557.32812
170.13999990000002,31523.61523
180.1599998,31394.14453
190.1599998,31552.9375
200.16999980000003,31641.742189999997
210.16999980000003,31511.027339999997
220.17999980000002,31561.7168
230.19000010000002,31523.31445
240.2,31667.12695
250.22,31076.8418
260.25,31713.820310000003
270.27,31709.62695
280.29,31271.54297
290.29,31174.23047
300.3,31206.20898
310.3,31624.691410000003
320.3,31161.14648
330.3,31671.29883
330.3,31671.29883
350.3099999,31595.22852
360.32999989999996,31105.527339999997
370.32999989999996,31253.17773
380.3499999,31645.695310000003
390.3599999,31713.820310000003
400.3799999,31684.01367
410.38999989999996,31268.742189999997
410.38999989999996,31268.742189999997
430.4099998,31224.48828
440.4099998,31624.691410000003
450.41999979999997,31200.86133
450.41999979999997,31200.86133
470.42999979999996,31705.2793
480.4400001,31273.73438
490.45,31180.15039
500.45,31006.52148
510.47,31228.222660000003
520.48,31120.0332
530.5,31364.16602
540.51,31324.367189999997
550.52,31125.68555
560.53,31149.996089999997
570.53,31116.5918
580.54,31339.34961
590.54,31483.13477
600.54,31397.52148
610.5599999,31197.804689999997
620.5799999,31175.3457
630.5999999,31438.24414
640.5999999,31209.84961
650.6199999,31308.39453
660.6299999,31187.878910000003
670.6399999,31288.08789
680.6699997999999,31457.33398
690.6699997999999,31129.39258
700.6799998,31399.12305
710.7,31269.351560000003
720.72,31213.87305
730.74,31304.02148
740.76,31407.81836
750.77,31275.28711
760.78,31227.63477
770.8,31456.07617
780.8099999,31192.16602
790.8299999,31319.648439999997
800.8399999,31386.535160000003
810.8399999,31392.148439999997
820.8599998999999,31327.51562
830.8699999,31241.92188
