t,r
0.0,11839.00879
10.0,11834.43262
20.01999998,11856.57617
30.02999997,11855.16504
40.05999994,11883.38379
50.05999994,11817.99707
60.06999993,11829.85059
70.07999992,11824.99121
80.08999991,11833.36035
90.12000012,11818.33008
100.1200001,11830.92383
110.13000009999999,11828.49316
120.1700001,11823.91797
130.17000009999998,11795.64453
140.1800001,11818.33105
150.2,11774.00879
160.2,11792.49023
170.2,11818.33105
180.22,11820.41797
190.23,11818.33105
200.25,11828.83105
210.26,11834.77148
220.29,11831.6543
230.30999989999998,11827.75879
240.31999989999997,11814.16504
250.33999989999998,11805.02246
260.3399999,11821.8291
270.3599999,11812.00977
280.3700001,11836.91211
290.3800001,11829.85156
300.4100001,11815.1709
310.43000010000003,11825.66895
320.4400001,11768.47949
330.47,11827.4209
340.49,11836.91211
350.5,11808.18262
360.5,11828.83203
370.52,11816.24805
380.54,11835.500979999999
390.54,11847.43945
400.55,11831.26465
410.56999989999997,11832.67871
420.57999989999996,11800.54102
430.5899999,11784.11426
440.5999999,11827.75781
450.6200001,11827.75781
460.6500001,11827.02441
470.6600001,11816.249020000001
480.6900001,11805.77246
490.7,11822.50391
500.72,11808.92871
510.73,11834.77148
520.76,11790.4209
530.76,11799.45996
540.77,11798.04492
550.78,11814.83496
560.78,11775.10352
570.79,11812.67969
580.8,11817.6582
590.8099999,11821.49316
600.8299999,11825.66895
610.8399999,11794.13281
620.8599998999999,11811.67676
630.8700001,11826.68555
640.9100001,11816.9209
650.9100001,11776.71582
660.9100001,11793.47461
670.9300001,11805.02246
680.9400001,11808.84863
690.96,11799.78906
700.96,11819.33984
710.99,11828.77832
721.0,11804.27441
731.01,11813.01465
741.0,11787.91992
751.02,11807.76758
761.04,11826.00586
771.05,11845.30762
781.0799999,11837.21289
791.0799999,11855.51465
801.0899999,11824.93262
811.0899999,11811.26367
821.0899999,11844.58496
831.1099998999999,11858.32227
841.1099998999999,11866.43359
851.1200001,11853.405270000001
861.1400001000001,11853.75391
871.1500001,11857.62305
881.1600001,11854.44824
891.1700001,11839.999020000001
901.1900001,11838.625
911.2,11838.282229999999
921.21,11848.10254
931.22,11850.2373
941.23,11840.72656
951.25,11829.85059
961.26,11866.43457
971.26,11870.66797
981.27,11841.06738
991.29,11866.78613
1001.3,11859.03613
1011.32,11854.79785
1021.32,11849.5166
1031.33,11838.282229999999
1041.35,11817.92773
1051.35,11850.92871
1061.37,11860.08398
1071.38,11860.7959
1081.4,11849.16895
1091.4,11824.25586
1101.43,11837.21387
1111.44,11840.03809
