t,r
0.0,78636.76562
10.0,79103.71094
20.02999997,79638.80469
30.04999995,79916.89062
40.06999993,80473.85156
50.07999992,81268.46875
60.09999989999999,81509.74219
70.0999999,81575.96875
80.0999999,81061.96094
90.11999989,81681.36719
100.11999990000001,81243.22656
110.1299999,81767.92969
120.1599998,82048.67969
130.17000009999998,82030.23438
140.1800001,81868.88281
150.1900001,81516.64844
160.21,81312.27344
170.23,81221.35938
180.25,82602.5625
190.26,82603.55469
200.29,82675.04688
210.3,83038.69531
220.3,83197.1875
230.30999989999998,83330.36719
240.31999989999997,83418.91406
250.3299999,83659.42188
260.3499999,83524.91406
270.3599999,83511.84375
280.3799999,83547.40625
290.3799999,83507.67188
300.3999999,83649.58594
310.3999999,83631.75781
320.42000010000004,83555.78125
330.43000010000003,83488.82031
340.45,83748.21875
350.47,83555.78125
360.49,83769.96875
370.51,83689.96094
380.53,83726.10156
390.55,83693.76562
400.5599999,83824.05469
410.5899999,83886.77344
420.5999999,83922.33594
430.6099999,83797.58594
440.6199999,83877.46094
450.63999989999996,83836.94531
460.6499999,83824.0625
470.67000010000004,83787.86719
480.68000010000003,83792.53125
490.68000010000003,83671.67188
500.6900001,83747.40625
510.7,83729.9375
520.71,83640.19531
530.73,83725.25781
540.74,83675.90625
550.76,83725.67969
560.76,83783.58594
570.78,83805.39062
580.78,83859.52344
590.79,83819.02344
600.8099999,83859.52344
610.8199999,83905.03906
620.8399999,83841.24219
630.8599998999999,83819.39062
640.8599998999999,83810.4375
650.8599998999999,83707.39062
660.8599998999999,83846.25781
670.8899999,83886.4375
680.8899999,83877.46094
690.9099997999999,83782.79688
700.9200001,83800.71875
710.9300001,84012.24219
720.95,83904.71094
730.95,83904.0625
740.97,83958.26562
750.99,83931.3125
761.01,83797.20312
771.02,83837.3125
781.02,83985.53125
791.0599999,83882.125
801.0599999,83981.17969
811.0699999,83764.48438
821.0799999,84007.86719
831.0999999,83958.26562
841.1299999,84215.44531
851.1299999,84080.125
861.1499999,84035.125
871.1499999,84115.94531
881.1499999,83891.42969
891.1700001,84106.72656
901.1700001,84038.98438
911.1800001,84025.33594
921.1900001,84052.61719
931.2,84097.92188
941.22,83984.96875
951.23,84016.0625
961.26,84120.14844
971.27,84093.28906
981.28,83890.07812
991.3,84070.64844
1001.3,83962.625
1011.32,84034.34375
1021.34,84052.63281
1031.35,84075.03906
1041.37,84007.59375
1051.37,84102.10156
1061.38,84093.29688
1071.4,83957.97656
1081.42,84142.82812
1091.43,84007.04688
1101.44,83998.32812
1111.45,83854.875
1121.47,84089.36719
1131.48,83922.03125
1141.49,83799.57031
1151.5,83940.3125
1161.53,83976.25781
1171.53,83993.96094
1181.54,83930.69531
1191.56,84084.05469
1201.58,83931.32031
1211.59,83985.24219
1221.6,83957.97656
1231.61,84088.90625
1241.62,84115.96094
1251.63,84233.51562
1261.64,84133.78906
1271.66,84115.52344
1281.68,84179.125
1291.7,84156.46875
1301.7,83872.46875
1311.73,83899.74219
1321.73,84079.66406
1331.73,83948.98438
1341.75,84110.89844
1351.77,84160.88281
1361.78,84224.3125
1371.8,84142.82031
1381.82,84043.35156
1391.83,84174.51562
1401.82,84169.92188
1411.85,84043.86719
1421.85,84120.35156
1431.86,84224.16406
1441.88,84002.67969
1451.9,84106.71875
1461.92,84011.39844
1471.94,84183.38281
1481.95,84210.33594
1491.98,84183.38281
1501.98,84133.78906
1512.01,84301.42188
1522.03,84219.71094
1532.05,83930.67969
1542.05,84210.66406
1552.07,84079.42188
1562.08,84210.66406
1572.08,84224.47656
1582.09,84021.24219
1592.1,84183.55469
1602.11,84196.85938
1612.14,84165.67969
1622.13,84165.48438
1632.14,84283.32031
1642.16,84093.07031
1652.16,84219.71094
1662.18,84210.66406
1672.19,84169.90625
1682.21,84156.26562
1692.21,84215.11719
1702.23,84111.13281
1712.25,84201.625
1722.27,84011.96094
1732.31,84138.20312
1742.31,84084.51562
1752.32,84007.59375
1762.33,84102.32031
1772.34,84174.34375
1782.35,84111.32812
1792.35,84120.35156
1802.38,84147.22656
1812.38,84170.10156
1822.39,84174.71094
1832.41,84188.33594
1842.43,84070.88281
1852.44,84034.34375
1862.45,84210.67188
1872.47,84165.49219
1882.48,84197.20312
1892.49,84196.67969
1902.5,84079.66406
1912.51,84043.61719
1922.5,84246.55469
1932.52,84224.16406
1942.55,84178.95312
1952.55,84151.84375
1962.57,84133.59375
1972.59,84093.08594
1982.58,84097.69531
1992.6,84410.05469
2002.61,84129.17188
2012.61,84102.10156
2022.61,84034.35156
2032.63,84192.24219
2042.64,84147.03125
2052.65,84115.74219
2062.68,84129.17188
2072.68,84016.60156
2082.71,84097.70312
2092.7,84187.80469
2102.73,84102.10156
2112.74,84292.0
2122.75,84183.55469
2132.76,84156.64844
2142.77,84124.75781
2152.77,84251.17188
2162.79,84147.22656
2172.81,84214.94531
2182.81,84165.47656
2192.83,84305.66406
2202.85,84314.72656
2212.85,84214.94531
2222.88,84296.47656
2232.88,84369.23438
2242.9,84491.90625
2252.9,84341.73438
2262.92,84341.83594
2272.93,84478.24219
2282.96,84423.66406
2292.97,84264.82031
2302.97,84332.95312
2313.01,84337.4375
2323.0,84441.875
2333.02,84305.54688
2343.05,84428.32031
2353.08,84409.99219
2363.07,84451.01562
2373.1,84282.8125
2383.09,84346.50781
2393.11,84423.66406
2403.11,84351.00781
2413.15,84138.00781
2423.16,84369.23438
2433.16,84409.92969
2443.17,84387.24219
2453.19,84282.9375
2463.2,84273.875
2473.22,84382.72656
2483.23,84351.00781
2493.25,84414.61719
2503.28,84437.27344
2513.27,84296.59375
2523.3,84460.03125
2533.3,84423.64844
2543.32,84396.39844
2553.33,84396.39844
2563.34,84396.39844
2573.35,84537.41406
2583.36,84391.75
2593.36,84309.89844
2603.37,84455.5
2613.38,84332.85938
2623.39,84378.23438
2633.4,84409.92969
2643.43,84400.89844
2653.42,84446.39062
2663.44,84169.35156
2673.45,84314.60938
2683.46,84300.94531
2693.46,84360.0
2703.5,84360.09375
2713.52,84332.86719
2723.52,84310.13281
2733.55,84428.17188
2743.56,84532.86719
2753.59,84473.64062
2763.6,84505.53125
2773.6,84360.07031
2783.61,84273.89062
2793.61,84301.07031
2803.64,84400.96094
2813.64,84469.20312
2823.65,84437.30469
2833.66,84382.65625
2843.68,84450.89844
2853.69,84423.60938
2863.71,84541.97656
2873.73,84464.57031
2883.75,84446.375
2893.76,84278.47656
2903.78,84178.57812
2913.78,84428.17969
2923.81,84255.625
2933.81,84323.67969
2943.83,84391.67188
2953.86,84264.67188
2963.87,84350.92188
2973.88,84219.39844
2983.89,84455.46094
2993.91,84414.51562
3003.93,84419.03125
3013.94,84269.14844
3023.96,84446.40625
3033.95,84323.78906
3043.98,84423.70312
3053.98,84473.6875
3063.99,84414.625
3074.01,84414.625
3084.01,84337.34375
3094.02,84428.17188
3104.04,84351.09375
3114.04,84396.32812
3124.03,84469.125
3134.06,84455.46094
3144.07,84369.14844
3154.07,84532.86719
3164.09,84551.08594
3174.1,84514.64062
3184.1,84455.42969
3194.11,84278.46875
3204.13,84382.8125
3214.16,84469.13281
3224.15,84460.03125
3234.16,84487.33594
3244.18,84373.57812
3254.19,84469.13281
3264.2,84473.6875
3274.2,84469.07812
3284.21,84573.92188
3294.21,84560.21875
3304.24,84450.84375
3314.26,84391.82812
3324.28,84478.22656
3334.28,84423.66406
3344.29,84482.75781
3354.3,84592.08594
3364.32,84528.3125
3374.33,84523.76562
3384.34,84496.42969
3394.35,84396.39844
3404.36,84469.14062
3414.37,84564.76562
3424.38,84624.10156
3434.4,84546.53125
3444.42,84487.35156
3454.43,84564.76562
3464.43,84683.45312
3474.45,84541.98438
3484.47,84437.27344
3494.48,84450.92969
3504.5,84464.53906
3514.53,84328.26562
3524.54,84441.78906
3534.56,84346.32031
3544.56,84419.09375
3554.58,84310.02344
3564.58,84323.78906
3574.59,84551.08594
3584.61,84355.39844
3594.62,84496.44531
3604.64,84437.35938
3614.65,84514.65625
3624.66,84478.22656
3634.67,84419.02344
3644.68,84560.23438
3654.68,84487.32812
3664.69,84419.03125
3674.7,84441.875
3684.73,84455.49219
3694.73,84414.51562
3704.74,84460.0625
3714.75,84496.44531
3724.75,84596.71094
3734.76,84491.89062
3744.77,84400.90625
3754.79,84373.73438
3764.8,84428.17969
3774.82,84546.53125
3784.82,84419.08594
3794.83,84400.90625
3804.83,84410.05469
3814.85,84619.5
3824.85,84610.375
3834.86,84400.96875
3844.88,84505.53125
3854.89,84510.08594
3864.9,84555.64062
3874.9,84532.86719
3884.9,84514.64844
3894.91,84478.24219
3904.93,84537.41406
3914.93,84387.32031
3924.95,84487.34375
3934.97,84514.65625
3944.98,84478.27344
3954.99,84478.22656
3965.02,84300.82812
3975.02,84414.51562
3985.04,84455.5625
3995.04,84400.90625
4005.05,84665.10156
4015.07,84387.32031
4025.07,84633.10938
4035.09,84573.85156
4045.12,84523.75
4055.12,84346.41406
4065.13,84414.45312
4075.13,84432.78906
4085.14,84455.49219
4095.16,84555.64844
4105.18,84724.67188
4115.2,84728.96875
4125.21,84569.30469
4135.23,84469.13281
4145.24,84482.77344
4155.25,84555.64844
4165.26,84669.625
4175.29,84587.59375
4185.3,84683.46094
4195.3,84678.75
4205.32,84619.5
4215.34,84669.875
4225.34,84446.32031
4235.35,84523.75781
4245.36,84505.54688
4255.37,84619.50781
4265.38,84487.33594
4275.39,84464.52344
4285.4,84450.89844
4295.42,84450.96875
4305.43,84510.08594
4315.43,84592.17969
4325.47,84464.5625
4335.47,84537.41406
4345.48,84674.3125
4355.48,84688.07812
4365.5,84523.76562
4375.51,84459.94531
4385.51,84624.16406
4395.52,84560.17969
4405.52,84546.54688
4415.56,84715.41406
4425.56,84587.50781
4435.56,84564.79688
4445.58,84569.34375
4455.6,84592.16406
4465.59,84660.72656
4475.6,84578.46094
4485.61,84614.91406
4495.63,84610.375
4505.64,84532.875
4515.64,84619.60156
4525.66,84738.22656
4535.67,84729.08594
4545.68,84656.11719
4555.69,84779.22656
4565.7,84784.14844
4575.73,84637.76562
4585.75,84674.41406
4595.75,84578.53125
4605.77,84619.5
4615.79,84500.98438
4625.8,84523.75
4635.82,84619.46094
4645.82,84496.4375
4655.84,84532.85156
4665.85,84555.625
4675.86,84560.20312
4685.87,84601.19531
4695.88,84519.19531
4705.91,84541.96875
4715.9,84720.03906
4725.92,84596.75781
4735.92,84646.90625
4745.93,84752.02344
4755.93,84555.64844
4765.94,84505.54688
4775.95,84523.75
4785.95,84551.07812
4795.95,84546.55469
4805.96,84514.64844
4815.97,84601.25
4825.99,84496.42188
4836.0,84587.58594
4846.02,84473.64062
4856.03,84378.15625
4866.05,84501.0
4876.05,84605.89062
4886.06,84619.44531
4896.08,84564.79688
4906.09,84756.41406
4916.11,84564.76562
4926.12,84532.86719
4936.14,84532.86719
4946.15,84674.30469
4956.16,84697.23438
4966.16,84592.11719
4976.17,84697.22656
4986.19,84491.89062
4996.2,84706.375
5006.23,84674.3125
5016.22,84441.78906
5026.23,84514.63281
5036.25,84715.41406
5046.27,84560.21875
5056.3,84669.78125
5066.3,84738.22656
5076.32,84546.53125
5086.33,84555.66406
5096.34,84437.3125
5106.37,84432.74219
5116.39,84541.96875
5126.37,84720.03125
5136.38,84619.5625
5146.39,84551.07812
5156.41,84669.78125
5166.42,84656.11719
5176.44,84724.45312
5186.45,84560.20312
5196.46,84660.5625
5206.48,84601.24219
5216.48,84633.23438
5226.49,84564.79688
5236.51,84724.46094
5246.5,84505.53125
5256.53,84592.08594
5266.52,84560.24219
5276.56,84724.67188
5286.56,84637.76562
5296.57,84610.375
5306.58,84519.19531
5316.61,84765.82812
5326.64,84592.11719
5336.65,84683.36719
5346.65,84733.60156
5356.66,84756.53906
5366.66,84660.5625
5376.67,84578.42969
5386.69,84619.5
5396.72,84683.45312
5406.73,84519.19531
5416.74,84596.66406
5426.76,84633.23438
5436.77,84656.03125
5446.78,84674.23438
5456.8,84665.1875
5466.82,84605.89062
5476.82,84765.96875
5486.84,84729.20312
5496.85,84423.5625
5506.87,84729.19531
5516.89,84715.30469
5526.9,84724.46094
5536.91,84628.70312
5546.91,84560.1875
5556.92,84601.25
5566.94,84551.10156
5576.94,84655.96094
5586.96,84637.76562
5596.97,84528.3125
5606.98,84610.375
5616.99,84683.36719
5627.01,84738.35156
5637.04,84674.3125
5647.05,84628.63281
5657.06,84532.875
5667.07,84546.53125
5677.08,84551.07812
5687.09,84514.65625
5697.12,84596.71094
5707.12,84555.67188
5717.13,84523.75781
5727.15,84601.25
5737.15,84501.00781
5747.17,84532.86719
5757.17,84660.5625
5767.18,84669.625
5777.2,84688.16406
5787.2,84719.9375
5797.21,84655.96094
5807.23,84697.22656
5817.24,84619.57812
5827.28,84642.375
5837.28,84560.20312
5847.29,84537.41406
5857.31,84692.60156
5867.33,84555.67969
5877.35,84491.89062
