t,r
0.0,10500.469729999999
10.01999998,10507.47949
20.03999996,10503.21387
30.06999993,10500.51367
40.08999991,10482.20508
50.1099999,10503.342770000001
60.12999988,10497.59668
70.11999989,10504.60742
80.12999988,10501.86328
90.16000009,10503.3418
100.1700001,10500.38281
110.19000009999999,10503.38477
120.21,10503.38379
130.22,10496.249020000001
140.24,10501.81934
150.27,10501.90625
160.3,10499.07812
170.3199999,10493.46582
180.3399999,10506.08594
190.3499999,10500.51465
200.3699999,10500.51465
210.39999989999998,10493.51172
220.39999989999998,10490.63867
230.4200001,10507.60449
240.45,10506.08594
250.46,10495.03711
260.48,10494.94824
270.5,10496.29395
280.5,10497.77441
290.52,10492.07617
300.53,10511.66406
310.55,10500.55762
320.56999989999997,10490.77637
330.5899999,10487.85938
340.6099999,10504.81934
350.6199999,10490.63867
360.63999989999996,10496.29395
370.6499999,10492.25781
380.68000010000003,10487.99805
390.7,10492.0752
400.73,10510.26953
410.75,10494.94824
420.77,10503.3418
430.79,10503.2998
440.81999989999997,10489.15625
450.8399999,10487.99805
460.8499999,10482.39746
470.8699999,10504.77637
480.8999999,10500.55762
490.9100001,10504.73438
500.9100001,10497.77441
510.9400001,10504.77637
520.95,10495.03711
530.97,10497.77441
540.98,10496.25
551.0,10497.77441
561.01,10495.08301
571.01,10486.61035
581.03,10501.99121
591.0599999,10500.64355
601.0799999,10504.69336
611.0899999,10486.60938
621.0899999,10487.95215
631.1099998999999,10500.60059
641.1299999,10486.561520000001
651.1499999,10499.20898
661.1499999,10493.69238
671.1499999,10490.73145
681.1600001,10500.55762
691.1700001,10494.90137
701.1800001,10500.64355
711.21,10493.55762
721.21,10501.94922
731.22,10492.21191
741.24,10494.94824
751.25,10495.03711
761.26,10497.81836
771.28,10490.77734
781.3,10497.73047
791.29,10497.72949
801.3099999,10493.4209
811.3199999,10493.55762
821.3299999,10506.08594
831.3499999,10489.43359
841.3899999,10495.03711
851.3999999,10494.99316
861.4200001,10493.60352
871.4300001,10497.77441
881.4400001,10496.33887
891.46,10482.44531
901.47,10490.91504
911.47,10495.12695
921.47,10495.03711
931.47,10496.2041
941.48,10490.91406
951.48,10489.38672
961.49,10479.719729999999
971.51,10497.8623
981.52,10479.6709
991.53,10496.42676
1001.53,10483.92871
1011.56,10494.99316
1021.55,10493.69238
1031.56,10488.04492
1041.56,10493.69238
1051.57,10494.90234
1061.59,10486.60938
1071.62,10485.22168
1081.63,10492.25781
1091.65,10486.70312
1101.66,10490.77734
1111.67,10499.20898
1121.69,10509.08008
1131.7,10500.73145
1141.73,10489.47949
1151.75,10497.81836
1161.78,10499.25293
1171.8,10474.12695
1181.82,10479.6709
1191.82,10507.73047
1201.82,10482.39746
1211.85,10481.05859
1221.85,10488.13867
1231.86,10501.94922
1241.87,10492.21191
1251.87,10506.33691
1261.89,10494.99316
1271.89,10497.77441
1281.9,10502.0791
1291.92,10500.64355
1301.93,10495.17188
1311.93,10500.73145
1321.96,10489.38672
1331.96,10494.94824
1341.97,10492.30371
1351.98,10496.47266
1361.98,10486.65625
1372.01,10491.05371
1382.01,10492.25781
1392.01,10489.43359
1402.03,10496.38379
1412.06,10502.03418
1422.07,10495.08203
1432.09,10493.64844
1442.11,10496.42773
1452.11,10495.12695
1462.13,10502.0791
1472.13,10494.94727
1482.14,10474.07617
1492.13,10488.0918
1502.17,10492.30371
1512.17,10485.26953
1522.17,10499.34082
1532.17,10492.39453
1542.18,10489.61816
1552.22,10475.5127
1562.22,10490.82324
1572.23,10492.34961
1582.24,10496.56055
1592.26,10486.561520000001
1602.26,10478.28418
1612.29,10488.23145
1622.29,10485.31543
1632.3,10495.03711
1642.31,10499.29688
1652.33,10488.1377
1662.32,10486.65625
1672.33,10499.25293
1682.34,10488.09082
1692.35,10493.69238
1702.35,10485.26953
1712.36,10474.07715
1722.36,10483.92871
1732.39,10491.00684
1742.39,10468.53809
1752.42,10489.43359
1762.43,10490.91504
1772.43,10489.34082
1782.45,10481.155270000001
1792.46,10492.30371
1802.47,10490.91504
1812.48,10465.82129
1822.48,10496.47266
1832.5,10481.10645
1842.52,10483.92871
1852.56,10486.70312
1862.57,10481.05859
1872.58,10489.52637
1882.57,10481.25293
1892.6,10488.13867
1902.61,10481.1543
1912.61,10490.95996
1922.62,10489.52637
1932.63,10493.69238
1942.64,10489.52637
1952.65,10467.20605
1962.67,10492.12109
1972.68,10489.61816
1982.7,10479.81738
1992.71,10475.66211
2002.73,10482.39746
2012.75,10485.31543
2022.76,10490.86816
2032.77,10489.3877
2042.78,10488.1377
2052.79,10489.47949
2062.79,10485.41113
