t,r
0.0,41320.03516
10.02999997,41109.39844
20.03999996,41095.90625
30.03999996,41113.71875
40.06999993,41165.64453
50.08999991,41197.44141
60.08999991,41211.42969
70.0999999,40951.05859
80.11999989,41506.08203
90.12999988,41298.22266
100.1700001,41477.62109
110.16000009999999,41550.19531
120.1700001,41643.52734
130.1900001,41499.63672
140.21,41556.82031
150.24,41495.55859
160.24,41323.98828
170.25,41416.10938
180.25,41754.25
190.27,41747.66016
200.26,41658.67969
210.27,41763.36719
220.3,41761.04297
230.30999989999998,41654.36328
240.31999989999997,41765.97266
250.34999989999997,41412.28906
260.3499999,41814.64844
270.3599999,41785.77344
280.3799999,42014.67188
290.3900001,42016.89844
300.3900001,41716.68359
310.3900001,42125.56641
320.4000001,41678.90234
330.42000010000004,41953.89844
340.43000010000003,42275.74609
350.45,42114.22266
360.46,42132.36328
370.49,42121.03125
380.48,42148.25391
390.5,42207.39453
400.5,42077.96094
410.51,42007.96094
420.53,42186.83594
430.55,42068.91406
440.5599999,42365.19141
450.56999989999997,42431.68359
460.5899999,42277.98828
470.5999999,42255.34375
480.6099999,42371.80469
490.6099999,42514.58594
500.6199999,42433.90234
510.6299999,42214.28125
520.6400001000001,42319.125
530.6500001,42111.96094
540.6800001,42447.89062
550.6900001,41882.10938
560.7,42157.39062
570.72,42494.30859
580.74,42372.00781
590.75,42704.64062
600.77,42674.83203
610.77,43078.00781
620.79,42805.41797
630.8199999,42840.37891
640.8399999,42905.92578
650.8499999,42411.22266
660.8699999,42869.15234
670.8799999,42976.58594
680.9000001,42716.45703
690.9000001,43066.94531
700.9000001,42873.44141
710.9200001,42969.96875
720.9300001,43005.39844
730.95,43008.01172
740.98,42901.43359
750.99,42642.11328
761.0,42821.82031
771.01,42565.69141
781.03,42853.10938
791.04,42919.43359
801.04,42645.16016
811.05,42996.43359
821.0799999,43053.5
831.0899999,43060.35156
841.0899999,43122.08594
851.0999999,43196.22266
861.1099998999999,43246.08984
871.1299999,43096.21484
881.1400001000001,43093.03906
891.1500001,42956.04688
901.1600001,43181.62109
911.1700001,43138.74609
921.1900001,42846.05469
931.1900001,43166.73047
941.21,43065.61719
951.22,43314.56641
961.25,42982.72266
971.26,43196.51562
981.27,43049.00781
991.29,42921.13281
1001.3,43427.89062
1011.31,43393.81641
1021.32,43321.01562
1031.34,43014.61719
1041.35,43200.10156
1051.36,43275.92969
1061.38,43406.20312
1071.4,43081.69922
1081.41,43117.60547
1091.45,43469.65234
1101.45,43374.92578
1111.47,43427.88281
1121.49,43370.80469
1131.51,43580.67969
1141.54,43681.33594
1151.55,43803.70312
1161.57,43600.9375
1171.58,43648.03906
1181.61,43877.45703
1191.62,43778.70312
1201.63,43992.97266
1211.64,43711.74609
1221.66,43692.65625
1231.67,43620.74219
1241.69,43885.32812
1251.71,44029.58984
1261.72,43730.64453
1271.73,43960.30078
1281.74,43765.99219
1291.75,43700.85938
1301.76,43588.37891
1311.79,43532.96484
