t,r
0.0,29141.23828
10.01999998,29224.55273
20.01999998,29156.94922
30.02999997,29215.76367
40.05999994,29156.94922
50.04999995,29164.804689999997
60.05999994,29195.08398
70.05999994,29194.195310000003
80.05999994,29235.36328
90.08000016,29149.09375
100.10000009999999,29181.382810000003
110.10000009999999,29259.960939999997
120.1100001,29295.476560000003
130.1200001,29122.64062
140.1500001,29141.23828
150.1800001,29218.69336
160.1900001,29215.76367
170.21,29233.36133
180.22,29306.34375
190.23,29322.148439999997
200.23,29368.73438
210.24,29391.69727
220.26,29294.472660000003
230.27,29522.382810000003
240.28,29420.40039
250.3,29466.12305
260.3099999,29400.398439999997
270.31999989999997,29439.285160000003
280.34000019999996,29489.32422
290.3500001,29395.496089999997
300.3500001,29403.414060000003
310.3700001,29422.273439999997
320.3800001,29385.67383
330.4000001,29502.15625
340.42000010000004,29435.55273
350.43000010000003,29539.58203
360.4400001,29459.382810000003
370.47,29631.726560000003
380.47,29275.73438
390.48,29474.058589999997
400.5,29558.60742
410.5,29494.210939999997
420.49,29560.39062
430.51,29491.1543
440.51,29536.5
450.51,29503.40039
460.53,29520.57422
470.54,29362.73633
480.5599999,29404.54297
490.58000020000003,29292.507810000003
500.5900002,29478.31836
510.6000001,29466.12305
520.6100001,29464.277339999997
530.6100001,29414.351560000003
540.6200001,29428.32812
550.6300001,29297.43555
560.6200001,29420.40039
570.6300001,29428.32812
580.6400001000001,29491.1543
590.6500001,29442.32227
600.6500001,29560.39062
610.6600001,29390.58398
620.6800001,29401.523439999997
630.6800001,29445.35742
640.71,29587.38086
650.71,29591.83203
660.74,29450.25586
670.74,29652.22852
680.75,29707.964839999997
690.75,29525.45703
700.76,29426.45312
710.76,29620.26758
720.76,29390.58398
730.78,29596.69922
740.78,29519.308589999997
750.8,29582.51758
760.8099999,29639.70508
770.8199999,29607.79102
780.8300002000001,29543.17383
790.8400002000001,29431.35547
800.8500001,29514.42578
810.8600001,29588.72461
820.8700001,29602.92188
830.8800001,29588.72461
840.9000001,29395.496089999997
850.9100001,29574.54688
860.9100001,29596.69922
870.9300001,29610.9043
880.95,29671.35352
890.9400001,29448.39648
900.97,29571.44922
910.98,29652.22852
920.99,29641.10742
931.0,29534.69727
941.01,29523.64648
951.02,29447.2168
961.04,29622.007810000003
971.04,29626.867189999997
981.0599999,29497.27148
991.0699999,29555.51562
1001.09,29539.58203
1011.09,29607.79102
1021.11,29625.132810000003
1031.12,29661.93164
1041.13,29644.23828
1051.13,29609.539060000003
1061.15,29626.867189999997
1071.15,29579.414060000003
1081.15,29683.94922
1091.17,29610.9043
1101.19,29582.51758
1111.2,29699.95898
1121.2,29574.54688
1131.21,29577.648439999997
1141.23,29415.492189999997
1151.23,29588.72461
1161.22,29577.648439999997
1171.24,29633.121089999997
1181.25,29736.67383
1191.27,29576.31836
1201.29,29641.10742
1211.3,29660.21875
1221.32,29475.26758
1231.33,29599.8125
1241.34,29516.23633
1251.35,29530.3418
1261.36,29626.867189999997
1271.37,29663.35938
1281.39,29649.0957
1291.42,29652.22852
1301.42,29519.308589999997
1311.44,29580.74805
1321.45,29505.2207
1331.46,29585.621089999997
1341.49,29456.335939999997
1351.5,29665.070310000003
1361.49,29634.847660000003
1371.52,29610.9043
1381.55,29480.15625
1391.55,29633.121089999997
1401.57,29580.74805
1411.6,29607.79102
1421.62,29674.49805
1431.64,29563.48242
1441.66,29549.339839999997
1451.67,29590.48633
1461.68,29456.335939999997
1471.7,29660.21875
1481.71,29527.26367
1491.73,29679.347660000003
1501.74,29707.964839999997
1511.76,29535.21875
1521.76,29671.35352
1531.77,29612.65039
1541.79,29629.992189999997
1551.8,29612.65039
1561.81,29706.48438
1571.82,29715.9707
1581.83,29679.09375
1591.84,29552.42773
1601.85,29779.95312
1611.84,29715.9707
1621.87,29666.5
1631.87,29677.64648
1641.88,29634.847660000003
1651.89,29450.25586
1661.9,29585.621089999997
1671.92,29446.5332
1681.93,29655.367189999997
1691.96,29571.44922
1701.97,29682.49414
1712.0,29561.70312
1721.99,29527.26367
1732.01,29519.308589999997
1742.03,29655.367189999997
1752.04,29400.398439999997
1762.05,29631.726560000003
1772.08,29552.42773
1782.09,29690.49023
1792.09,29715.9707
1802.1,29707.964839999997
1812.12,29625.132810000003
1822.12,29607.79102
1832.14,29620.62695
1842.17,29580.74805
1852.18,29566.57812
1862.19,29622.007810000003
1872.2,29655.367189999997
1882.21,29687.10742
1892.22,29625.132810000003
1902.24,29478.31836
1912.27,29660.21875
1922.27,29715.9707
1932.28,29574.54688
1942.3,29465.47852
1952.3,29691.95508
1962.3,29557.30078
1972.31,29563.48242
1982.33,29612.65039
1992.34,29525.45703
2002.36,29538.29883
2012.37,29560.39062
2022.38,29505.2207
2032.4,29478.31836
2042.41,29577.648439999997
2052.45,29560.39062
2062.44,29735.15625
2072.45,29707.964839999997
2082.46,29596.69922
2092.46,29453.29297
2102.47,29574.54688
2112.49,29563.48242
2122.49,29472.2168
2132.51,29516.23633
2142.51,29615.76953
2152.53,29644.23828
2162.55,29618.88477
2172.56,29657.08203
2182.56,29671.35352
2192.57,29582.51758
2202.59,29549.339839999997
2212.59,29544.464839999997
2222.6,29530.3418
2232.62,29485.04102
2242.63,29650.8125
2252.65,29617.14453
2262.65,29626.867189999997
2272.66,29641.10742
2282.68,29660.21875
2292.68,29582.51758
2302.7,29609.539060000003
2312.72,29571.44922
2322.73,29628.601560000003
2332.74,29671.35352
2342.76,29720.81055
2352.75,29660.21875
2362.78,29569.67578
2372.8,29626.867189999997
2382.79,29607.79102
2392.79,29527.26367
2402.79,29522.382810000003
2412.82,29620.62695
2422.83,29707.964839999997
2432.82,29615.76953
2442.83,29574.54688
2452.85,29629.992189999997
2462.85,29546.25586
2472.86,29524.1875
2482.88,29496.03711
2492.89,29571.44922
2502.9,29660.21875
2512.91,29628.601560000003
2522.92,29641.10742
2532.94,29741.50977
2542.96,29645.960939999997
2552.98,29604.67578
2562.99,29655.367189999997
2572.99,29682.49414
2583.0,29510.101560000003
2593.03,29505.2207
2603.03,29519.308589999997
2613.05,29598.05664
2623.08,29821.67188
2633.08,29704.80664
2643.09,29505.2207
2653.1,29555.51562
2663.13,29649.0957
2673.15,29623.74805
2683.17,29636.24805
2693.17,29580.74805
2703.2,29741.50977
2713.22,29599.8125
2723.24,29525.45703
2733.25,29456.335939999997
2743.25,29641.10742
2753.28,29768.74414
2763.3,29566.57812
2773.32,29629.992189999997
2783.33,29763.91211
2793.35,29816.85742
2803.37,29566.57812
2813.39,29587.38086
2823.4,29591.83203
2833.42,29699.95898
2843.42,29532.14062
2853.43,29612.65039
2863.45,29821.67188
2873.46,29738.33008
2883.48,29696.80273
2893.47,29557.30078
2903.47,29637.976560000003
2913.48,29455.148439999997
2923.5,29652.22852
2933.52,29583.85352
2943.53,29599.8125
2953.53,29618.88477
2963.55,29612.65039
2973.58,29704.80664
2983.59,29497.27148
2993.61,29650.8125
3003.61,29622.007810000003
3013.63,29699.95898
3023.63,29541.378910000003
3033.65,29660.21875
3043.66,29631.726560000003
3053.68,29593.59375
3063.69,29712.808589999997
3073.69,29709.64453
3083.71,29568.35547
3093.72,29709.64453
3103.73,29744.691410000003
3113.73,29675.945310000003
3123.74,29593.59375
3133.76,29585.621089999997
3143.78,29629.992189999997
3153.78,29609.539060000003
3163.79,29797.58203
3173.8,29593.59375
3183.82,29698.273439999997
3193.84,29730.31836
3203.84,29558.60742
3213.87,29685.64648
3223.87,29699.95898
3233.87,29725.48047
3243.9,29679.347660000003
3253.91,29625.132810000003
3263.92,29679.347660000003
3273.94,29688.80078
3283.95,29563.48242
3293.96,29677.64648
3303.97,29551.12695
3313.99,29653.945310000003
3323.99,29622.007810000003
3334.01,29676.19922
3344.01,29644.23828
3354.02,29565.26172
3364.04,29752.70898
3374.05,29723.976560000003
3384.05,29571.44922
3394.07,29612.65039
3404.09,29685.64648
3414.1,29527.26367
3424.11,29649.0957
3434.13,29598.45508
3444.14,29573.2207
3454.14,29762.36523
3464.15,29537.01367
3474.16,29701.64453
3484.17,29599.8125
3494.19,29781.523439999997
3504.2,29652.22852
3514.21,29673.058589999997
3524.22,29596.69922
3534.23,29779.95312
3544.24,29570.128910000003
3554.26,29661.93164
3564.27,29652.22852
3574.28,29727.148439999997
3584.29,29754.35352
3594.3,29693.64648
3604.32,29690.49023
3614.33,29752.70898
3624.34,29604.67578
3634.35,29544.464839999997
3644.36,29715.9707
3654.38,29576.31836
3664.38,29629.992189999997
3674.39,29741.50977
3684.4,29680.79883
3694.42,29569.67578
3704.45,29596.69922
3714.45,29604.67578
3724.47,29499.0957
3734.49,29698.48633
3744.5,29626.867189999997
3754.5,29676.19922
3764.52,29618.88477
3774.53,29583.85352
3784.56,29644.23828
3794.56,29594.941410000003
3804.57,29535.21875
3814.58,29502.15625
3824.58,29545.75586
3834.59,29677.64648
3844.61,29552.42773
3854.64,29409.44922
3864.65,29615.76953
3874.66,29652.22852
3884.68,29571.44922
3894.68,29570.128910000003
3904.71,29409.44922
3914.71,29614.023439999997
3924.73,29606.039060000003
3934.74,29527.26367
3944.75,29629.992189999997
3954.75,29587.38086
3964.78,29557.30078
3974.79,29434.38867
3984.81,29669.64648
3994.82,29617.14453
4004.83,29593.59375
4014.86,29606.039060000003
4024.89,29516.23633
4034.89,29517.496089999997
4044.92,29585.621089999997
4054.93,29623.74805
4064.95,29538.29883
4074.96,29650.507810000003
4084.98,29778.32227
4095.0,29544.464839999997
4105.01,29631.726560000003
4115.02,29609.539060000003
4125.03,29639.378910000003
4135.04,29569.67578
4145.04,29451.43945
4155.05,29633.121089999997
4165.06,29663.35938
4175.09,29588.72461
4185.09,29609.539060000003
4195.1,29499.0957
4205.13,29703.12305
4215.14,29561.70312
4225.15,29663.35938
4235.16,29536.5
4245.18,29586.960939999997
4255.2,29522.382810000003
4265.19,29663.35938
4275.22,29826.50977
4285.23,29696.80273
4295.23,29739.851560000003
4305.23,29684.18945
4315.24,29655.367189999997
4325.24,29757.539060000003
4335.26,29706.2832
4345.26,29462.42773
4355.27,29738.33008
4365.28,29644.23828
4375.29,29649.0957
4385.3,29683.94922
4395.3,29668.20898
4405.32,29810.429689999997
4415.32,29812.035160000003
4425.34,29680.79883
4435.35,29596.69922
4445.36,29671.35352
4455.37,29642.83008
4465.37,29828.10742
4475.4,29614.023439999997
4485.41,29704.80664
4495.41,29625.132810000003
4505.43,29751.058589999997
4515.44,29749.523439999997
4525.44,29647.37305
4535.46,29695.11328
4545.46,29715.9707
4555.48,29687.3418
4565.5,29759.08203
4575.51,29660.21875
4585.52,29845.82422
4595.53,29715.9707
4605.55,29714.29492
4615.56,29857.10547
4625.57,29633.121089999997
4635.57,29649.0957
4645.58,29778.32227
4655.61,29762.36523
4665.62,29653.945310000003
4675.63,29876.441410000003
4685.63,29852.214839999997
4695.64,29663.35938
4705.64,29727.148439999997
4715.65,29657.08203
4725.67,29733.49414
4735.68,29762.26953
4745.71,29711.13086
4755.72,29792.75977
4765.73,29719.13867
4775.75,29757.539060000003
4785.75,29707.964839999997
4795.76,29831.33008
4805.76,29612.273439999997
4815.77,29658.503910000003
4825.8,29820.070310000003
4835.8,29602.92188
4845.8,29622.007810000003
4855.8,29784.726560000003
4865.82,29730.31836
4875.82,29730.31836
4885.84,29818.4668
4895.86,29876.441410000003
4905.87,29789.55273
4915.88,29752.70898
4925.88,29607.79102
4935.89,29733.49414
4945.9,29614.023439999997
4955.91,29792.75977
4965.92,29773.49414
4975.94,29658.503910000003
4985.95,29706.2832
4995.96,29647.37305
5005.98,29699.95898
5015.99,29800.79102
5025.99,29699.95898
5036.01,29682.49414
5046.02,29715.9707
5056.03,29800.79102
5066.04,29775.128910000003
5076.05,29649.0957
5086.08,29792.75977
5096.1,29749.523439999997
5106.1,29778.32227
5116.11,29663.35938
5126.12,29727.148439999997
5136.13,29599.8125
5146.15,29794.37695
5156.15,29714.29492
5166.15,29722.30664
5176.16,29626.867189999997
5186.19,29791.17578
5196.19,29629.992189999997
5206.21,29660.21875
5216.21,29563.48242
5226.22,29725.48047
5236.24,29771.933589999997
5246.25,29719.13867
5256.27,29704.80664
5266.27,29685.64648
5276.28,29829.73438
5286.3,29602.92188
5296.33,29647.37305
5306.32,29751.058589999997
5316.33,29727.148439999997
5326.34,29783.152339999997
5336.35,29644.23828
5346.37,29821.691410000003
5356.38,29714.29492
5366.4,29625.132810000003
5376.42,29649.0957
5386.41,29663.35938
5396.44,29588.72461
5406.45,29593.59375
5416.45,29677.64648
5426.46,29601.566410000003
5436.47,29617.14453
5446.5,29663.35938
5456.51,29853.86914
5466.52,29538.29883
5476.53,29629.992189999997
5486.54,29620.62695
5496.55,29514.42578
5506.56,29645.960939999997
5516.57,29577.648439999997
5526.58,29735.15625
5536.61,29647.37305
5546.61,29544.464839999997
5556.64,29902.30664
5566.63,29703.12305
5576.65,29884.492189999997
5586.67,29660.21875
5596.69,29544.464839999997
5606.7,29663.35938
5616.72,29647.37305
5626.72,29607.79102
5636.74,29899.04883
5646.75,29628.25586
5656.76,29752.70898
