t,r
0.0,49784.96484
10.0,49613.47266
20.00999999,50009.31641
30.00999999,50437.9375
40.03999996,50000.5
50.04999995,49966.46094
60.05999994,49913.9375
70.05999994,49833.97266
80.05999994,49629.98047
90.08000016,50064.25
100.10000009999999,50010.05078
110.0900002,49859.28906
120.1100001,49826.80078
130.1200001,49459.75391
140.1500001,49648.80859
150.17000009999998,49809.44922
160.1900001,49725.82812
170.21,49689.57422
180.22,49999.03125
190.23,49570.44531
200.22,50050.03906
210.24,49931.30859
220.24,49864.85547
230.27,49850.64844
240.27,49949.61719
250.29,49801.55859
260.3099999,49984.58594
270.3,50057.86328
280.31999989999997,49852.18359
290.3500001,49859.28906
300.3500001,49876.65625
310.36000010000004,50185.125
320.3700001,49959.88672
330.3800001,50247.33984
340.42000010000004,50161.29688
350.43000010000003,50035.82812
360.4400001,49875.12891
370.45,50234.47266
380.47,50169.08984
390.48,49888.5625
400.48,50089.07812
410.49,50120.34766
420.49,49910.77344
430.5,50057.14062
440.5,50022.05859
450.5,50138.86328
460.52,49856.88672
470.54,49960.84375
480.5599999,50035.82812
490.5599999,50083.40234
500.5900002,50282.76562
510.5900002,50085.17578
520.6100001,49810.22266
530.6100001,49821.30859
540.6000001,50083.39844
550.6200001,50291.20312
560.6100001,50154.17578
570.6300001,50362.82031
580.6400001000001,49980.4375
590.6500001,50051.48047
600.6500001,50083.40234
610.6600001,50455.41406
620.6600001,50543.72656
630.6700001,50688.875
640.6900001,49996.58203
650.71,50085.88281
660.72,50794.38672
670.72,50654.01953
680.73,50290.54297
690.74,50438.57031
700.75,50448.92578
710.74,50755.5625
720.76,50584.88281
730.78,50910.79688
740.77,50554.08984
750.79,50246.82422
760.8,50176.63672
770.8199999,50631.16016
780.8199999,50418.41016
790.8300002000001,50333.11719
800.8500001,50330.54688
810.8400002000001,50533.96875
820.8500001,50309.22266
830.8800001,49930.56641
840.8900001000001,50296.98828
850.9100001,50427.58594
860.9100001,50118.9375
870.9100001,50049.31641
880.9300001,49674.64844
890.9400001,50024.52344
900.97,50231.25391
910.98,50546.98438
920.97,49891.73438
930.99,50239.04297
941.0,50228.89844
951.02,50413.20703
961.03,50290.53906
971.03,50351.20312
981.0599999,49930.73438
991.0699999,50590.49609
1001.08,50432.08594
1011.09,50637.69141
1021.11,50634.42188
1031.1,50092.27344
1041.13,50364.76172
1051.13,50215.86328
1061.13,50810.26953
1071.15,50645.37891
1081.15,50290.54297
1091.17,50368.63281
1101.18,50441.18359
1111.18,50411.94531
1121.2,50322.78516
1131.21,50431.36328
1141.21,50637.6875
1151.22,51198.75
1161.22,50652.87109
1171.24,50236.5
1181.25,50866.87109
1191.26,50643.64062
1201.29,50379.0
1211.3,50516.49609
1221.32,50535.41406
1231.32,51155.82031
1241.33,51052.67188
1251.33,50986.83203
1261.34,50558.21484
1271.35,51033.22656
1281.39,50864.09766
1291.4,50880.06641
1301.42,51059.78516
1311.44,50954.25
1321.45,51063.10156
1331.45,50529.50391
1341.47,50746.27344
1351.49,50745.71875
1361.49,50699.83594
1371.52,50578.35547
1381.53,50275.76953
1391.55,50475.48828
1401.57,50906.47266
1411.6,50326.01172
1421.62,50567.10938
1431.64,50274.98438
1441.64,50313.76562
1451.65,50415.88672
1461.68,50555.54688
1471.68,50208.95703
1481.7,50400.96484
1491.73,50420.38672
1501.74,50524.82422
1511.75,50417.78516
1521.76,50627.88672
1531.77,50897.08203
1541.77,50798.80078
1551.78,51100.125
1561.81,50691.14062
1571.82,50550.23828
1581.83,50836.56641
1591.83,50867.91016
1601.83,50747.92188
1611.84,50453.41406
1621.85,50826.16406
1631.86,51128.24609
1641.87,50688.99609
1651.87,51116.75781
1661.89,50585.48047
1671.91,51130.06641
1681.93,51130.97266
1691.96,50492.33984
1701.97,51219.66406
1711.98,50969.79297
1721.99,51086.36328
1732.01,51003.88672
1742.01,51033.23438
1752.04,51256.88281
1762.05,51417.57422
1772.06,50705.25391
1782.09,51424.69141
1792.09,51098.73438
1802.1,51081.11719
1812.11,51562.76562
1822.12,51055.51562
1832.12,51475.61328
1842.15,51128.70312
1852.16,51114.46484
1862.17,51292.45703
