t,r
0.0,18837.4707
10.01999998,18881.90625
20.02999997,18809.97461
30.02999997,18864.45312
40.05999994,18797.45703
50.05999994,18829.08203
60.06999993,18845.28906
70.06999993,18877.39453
80.06999993,18859.36914
90.08999991,18853.12109
100.0999999,18851.53516
110.1099999,18859.36914
120.11999990000001,18866.63867
130.1300001,18824.00977
140.1600001,18809.38477
150.1800001,18804.9043
160.1900001,18818.34766
170.21,18850.36914
180.22,18879.12695
190.23,18871.14844
200.23,18810.56836
210.25,18874.04102
220.26,18803.7207
230.27,18824.59766
240.28,18817.75586
250.3,18845.87109
260.31999989999997,18829.08203
270.31999989999997,18799.24219
280.3399999,18820.11523
290.3499999,18824.59766
300.3599999,18859.94922
310.3800001,18868.37695
320.3900001,18855.45117
330.4000001,18832.98047
340.42000010000004,18856.03125
350.4400001,18835.12695
360.45,18787.01172
370.47,18829.08203
380.47,18836.29883
390.49,18878.54883
400.49,18863.87109
410.49,18853.86328
420.5,18840.79102
430.51,18823.42188
440.51,18820.11523
450.52,18830.04492
460.54,18818.9375
470.54,18845.28906
480.5599999,18845.28906
490.57999989999996,18870.11328
500.6099999,18838.05664
510.6099999,18819.52734
520.6099998999999,18837.4707
530.6199999,18824.00977
540.6300001,18834.1543
550.6199999,18841.96094
560.6300001,18865.03125
570.6300001,18864.45312
580.6600001,18843.13086
590.6600001,18840.20703
600.6700001,18852.11719
610.6700001,18898.32031
620.6700001,18845.87109
630.6800001,18876.81641
640.7,18847.03906
650.72,18847.03906
660.73,18840.20703
670.74,18869.53711
680.74,18835.71094
690.76,18826.73047
700.76,18853.70312
710.76,18872.88477
720.77,18864.45312
730.78,18860.53125
740.79,18853.70312
750.8,18807.60547
760.8099999,18891.51172
770.8199999,18869.53711
780.8299999,18867.21875
790.8399999,18849.78516
800.8499999,18850.36914
810.8699999,18850.36914
820.8699999,18831.2207
830.8800001,18868.37695
840.9000001,18895.45508
850.9200001,18886.41992
860.9300001,18877.9707
870.9300001,18850.95117
880.95,18887.57227
890.96,18869.53711
900.97,18826.73047
910.98,18852.11719
920.99,18866.63867
931.0,18863.29102
941.01,18830.63281
951.02,18833.56836
961.04,18867.79688
971.05,18888.7207
981.0599999,18828.49414
991.0799999,18860.53125
1001.09,18847.62305
1011.09,18868.37695
1021.11,18891.51172
1031.12,18881.90625
1041.13,18886.41992
1051.15,18871.14844
1061.15,18845.87109
1071.15,18868.37695
1081.16,18877.39453
1091.18,18871.14844
1101.19,18836.29883
1111.2,18872.88477
1121.21,18890.36328
1131.22,18840.20703
1141.22,18886.41992
1151.23,18849.78516
1161.24,18862.71094
1171.24,18899.40234
1181.25,18867.21875
1191.28,18875.19531
1201.29,18868.37695
1211.3,18853.70312
1221.32,18876.81641
1231.33,18911.30273
1241.34,18867.79688
1251.35,18879.12695
1261.36,18863.29102
1271.37,18859.36914
1281.4,18871.14844
1291.42,18891.51172
1301.43,18847.03906
1311.44,18832.39453
1321.45,18852.69922
1331.47,18855.45117
1341.49,18882.48242
1351.5,18863.87109
1361.5,18872.30664
1371.52,18856.03125
1381.54,18829.08203
1391.55,18846.45703
1401.58,18883.63477
1411.6,18822.83203
1421.62,18814.45508
1431.65,18823.42188
1441.66,18849.78516
1451.67,18829.08203
1461.68,18832.98047
1471.7,18897.17383
1481.71,18807.60547
1491.73,18874.04102
1501.74,18847.03906
1511.76,18854.86719
1521.77,18856.03125
1531.78,18857.19336
1541.79,18829.08203
1551.8,18841.37695
1561.82,18850.36914
1571.83,18823.42188
1581.84,18837.4707
1591.84,18845.28906
1601.84,18862.71094
1611.85,18825.18555
1621.87,18859.94922
1631.87,18856.61328
1641.88,18827.90625
1651.9,18822.83203
1661.9,18837.4707
1671.93,18809.97461
1681.94,18820.70508
1691.96,18856.03125
1701.98,18841.37695
1712.0,18842.54688
1722.0,18897.17383
1732.02,18885.35938
1742.03,18864.45312
1752.04,18813.86328
1762.06,18875.66016
1772.08,18841.96094
1782.09,18813.86328
1792.1,18856.03125
1802.1,18809.38477
1812.12,18823.42188
1822.13,18882.48242
1832.14,18854.86719
1842.17,18847.03906
1852.18,18836.29883
1862.2,18845.87109
1872.2,18877.9707
1882.22,18799.24219
1892.23,18859.94922
1902.24,18864.45312
1912.27,18859.36914
1922.28,18842.54688
1932.29,18866.19141
1942.3,18841.96094
1952.31,18823.42188
1962.31,18833.56836
1972.31,18829.08203
1982.34,18797.73828
1992.34,18767.95508
2002.36,18823.42188
2012.38,18883.63477
2022.39,18825.18555
2032.4,18799.24219
2042.42,18796.54883
2052.45,18808.79102
2062.45,18820.11523
2072.46,18781.94727
2082.46,18857.19336
2092.47,18841.37695
2102.47,18847.62305
2112.48,18844.12109
2122.49,18830.04492
2132.51,18860.53125
2142.52,18827.31836
2152.53,18824.37305
2162.55,18805.49805
2172.57,18797.73828
2182.57,18824.00977
2192.57,18809.97461
2202.59,18814.45508
2212.6,18840.20703
2222.61,18803.98633
2232.62,18823.42188
2242.63,18843.7168
2252.64,18803.7207
2262.65,18804.3125
2272.67,18816.22461
2282.68,18832.39453
2292.7,18831.80664
2302.7,18843.13086
2312.72,18802.20898
2322.73,18854.86719
2332.74,18781.94727
2342.76,18801.61523
2352.76,18804.3125
2362.79,18819.52734
2372.8,18829.08203
2382.8,18820.11523
2392.8,18882.48242
2402.8,18818.9375
2412.83,18805.49805
2422.83,18847.62305
2432.84,18806.68164
2442.85,18821.65234
2452.86,18822.24219
2462.87,18818.9375
2472.87,18789.69141
2482.88,18818.9375
2492.89,18814.45508
2502.9,18797.73828
2512.92,18792.67383
2522.93,18816.81445
2532.94,18815.63672
2542.96,18842.54688
2552.98,18814.45508
2563.0,18785.81836
2573.01,18814.45508
2583.01,18769.75586
2593.03,18783.74023
2603.04,18815.63672
2613.06,18783.14258
2623.08,18787.01172
2633.08,18784.33594
2643.09,18841.96094
2653.1,18790.29297
2663.13,18815.04492
2673.15,18796.54883
2683.17,18792.67383
2693.18,18734.14648
2703.2,18814.45508
2713.22,18807.27344
2723.24,18837.4707
2733.25,18842.54688
2743.26,18808.20117
2753.28,18839.62109
2763.3,18820.11523
2773.32,18801.61523
2783.34,18781.94727
2793.36,18811.15625
2803.38,18783.74023
2813.39,18815.04492
2823.41,18836.88477
2833.41,18855.45117
2843.42,18828.49414
2853.44,18841.96094
2863.46,18819.52734
2873.46,18783.14258
2883.47,18801.02148
2893.48,18811.74805
2903.48,18814.45508
2913.5,18809.97461
2923.51,18805.49805
2933.52,18804.9043
2943.53,18776.28125
2953.54,18842.54688
2963.55,18797.14258
2973.58,18818.34766
2983.6,18833.56836
2993.62,18800.42969
3003.63,18836.88477
3013.63,18815.63672
3023.65,18797.14258
3033.66,18783.74023
3043.67,18848.20703
3053.69,18819.52734
3063.7,18810.56836
3073.7,18788.80078
3083.71,18829.08203
3093.72,18810.56836
3103.74,18815.63672
3113.74,18826.14258
3123.75,18840.79102
3133.76,18831.80664
3143.77,18896.02734
3153.78,18872.88477
3163.79,18867.21875
3173.81,18849.78516
3183.83,18850.95117
3193.84,18847.62305
3203.85,18883.63477
3213.87,18847.03906
3223.87,18849.78516
3233.88,18850.36914
3243.9,18849.20312
3253.91,18827.31836
3263.92,18847.03906
3273.94,18815.63672
3283.96,18856.61328
3293.97,18827.31836
3303.97,18837.4707
3314.0,18836.29883
3324.01,18819.52734
3334.01,18848.20703
3344.02,18813.27344
3354.03,18842.54688
3364.04,18799.24219
3374.05,18807.60547
3384.06,18837.4707
3394.07,18814.45508
3404.1,18838.05664
3414.1,18837.4707
3424.12,18855.45117
3434.13,18865.61328
3444.15,18842.54688
3454.15,18843.13086
3464.15,18887.57227
3474.16,18795.95312
3484.18,18840.79102
3494.19,18849.78516
3504.21,18859.36914
3514.21,18864.45312
3524.22,18861.69141
3534.23,18793.26758
3544.24,18851.53516
3554.25,18816.22461
3564.27,18849.20312
3574.28,18824.00977
3584.3,18795.36133
3594.31,18822.24219
3604.32,18781.94727
3614.33,18827.90625
3624.35,18825.18555
3634.36,18807.60547
3644.37,18818.34766
3654.38,18816.22461
3664.38,18773.61523
3674.39,18791.48242
3684.4,18786.41602
3694.43,18797.73828
3704.45,18841.96094
3714.46,18809.97461
3724.47,18815.63672
3734.49,18811.15625
3744.5,18804.9043
3754.51,18827.31836
3764.53,18820.70508
3774.54,18843.7168
3784.56,18799.24219
3794.56,18831.80664
3804.57,18794.76562
3814.58,18799.83398
3824.59,18836.88477
3834.61,18829.08203
3844.62,18787.60938
3854.64,18811.15625
3864.65,18811.15625
3874.66,18845.28906
3884.68,18812.92969
3894.69,18799.83398
3904.7,18804.9043
3914.72,18804.9043
3924.73,18809.97461
3934.75,18838.05664
3944.76,18818.34766
3954.76,18819.52734
3964.78,18809.38477
3974.79,18836.29883
3984.81,18822.24219
3994.83,18830.25391
4004.84,18822.83203
4014.86,18830.63281
4024.89,18798.64453
4034.9,18799.24219
4044.93,18846.45703
4054.93,18836.88477
4064.96,18840.20703
4074.97,18816.22461
4084.99,18818.9375
4095.0,18815.63672
4105.02,18810.56836
4115.03,18792.07812
4125.04,18820.11523
4135.04,18831.2207
4145.05,18839.03516
4155.06,18835.71094
4165.07,18797.73828
4175.09,18845.28906
4185.1,18829.08203
4195.11,18831.80664
4205.13,18847.03906
4215.14,18852.53516
4225.15,18845.87109
4235.17,18877.39453
4245.18,18818.34766
4255.2,18832.98047
4265.21,18832.98047
4275.22,18844.70117
4285.23,18862.71094
4295.22,18838.05664
4305.23,18892.08398
4315.24,18845.28906
4325.24,18877.9707
4335.26,18832.98047
4345.26,18896.60156
4355.27,18905.64258
4365.28,18853.12109
4375.29,18877.39453
4385.3,18878.54883
4395.31,18897.17383
4405.32,18840.79102
4415.32,18862.13086
4425.34,18835.71094
4435.35,18838.64258
4445.37,18873.46289
4455.38,18840.20703
4465.39,18876.23828
4475.4,18845.87109
4485.41,18839.62109
4495.42,18837.4707
4505.43,18850.36914
4515.44,18850.36914
4525.44,18801.02148
4535.46,18818.34766
4545.46,18824.96484
4555.49,18838.05664
4565.5,18867.79688
4575.51,18815.98438
4585.53,18818.34766
4595.53,18805.49805
4605.56,18865.61328
4615.56,18870.11328
4625.57,18877.9707
4635.58,18849.20312
4645.59,18801.02148
4655.61,18875.19531
4665.62,18859.94922
4675.63,18856.03125
4685.64,18788.20508
4695.64,18849.20312
4705.64,18813.27344
4715.65,18828.49414
4725.68,18859.94922
4735.68,18798.64453
4745.71,18818.34766
4755.72,18797.14258
4765.73,18808.79102
4775.75,18815.04492
4785.75,18827.90625
4795.76,18815.63672
4805.77,18836.29883
4815.78,18794.76562
4825.8,18817.75586
4835.8,18799.24219
4845.8,18801.61523
4855.81,18812.68164
4865.82,18787.01172
4875.83,18795.36133
4885.85,18847.03906
4895.86,18865.03125
4905.87,18848.61914
4915.88,18813.86328
4925.88,18836.29883
4935.89,18801.61523
4945.92,18849.20312
4955.92,18848.61914
4965.93,18783.74023
4975.94,18844.12109
4985.95,18809.38477
4995.96,18833.56836
5005.98,18869.53711
5015.99,18850.95117
5026.01,18832.98047
5036.02,18836.29883
5046.03,18831.80664
5056.04,18853.12109
5066.04,18853.12109
5076.05,18809.97461
5086.08,18842.54688
5096.1,18834.1543
5106.11,18823.42188
5116.12,18859.36914
5126.13,18859.94922
5136.13,18844.70117
5146.15,18850.36914
5156.15,18829.08203
5166.16,18813.86328
5176.17,18833.56836
5186.19,18849.78516
5196.19,18856.03125
5206.21,18857.03906
5216.21,18851.53516
5226.22,18910.16211
5236.24,18880.75195
5246.26,18837.4707
5256.27,18855.45117
5266.27,18834.53711
5276.29,18883.05859
5286.31,18863.87109
5296.32,18849.78516
5306.33,18858.78711
5316.33,18809.38477
5326.35,18841.37695
5336.35,18812.68164
5346.37,18839.62109
5356.39,18855.45117
5366.41,18814.45508
5376.42,18828.49414
5386.43,18807.60547
5396.44,18794.76562
5406.45,18841.37695
5416.46,18795.36133
5426.46,18854.86719
5436.48,18816.57422
5446.5,18826.73047
5456.51,18850.36914
5466.53,18841.37695
5476.54,18868.37695
5486.55,18830.04492
5496.56,18814.45508
5506.57,18824.00977
5516.58,18855.45117
5526.59,18841.37695
5536.61,18854.86719
5546.62,18880.75195
5556.64,18808.79102
5566.65,18858.78711
5576.65,18888.14648
5586.68,18818.34766
5596.69,18824.00977
5606.71,18868.95703
5616.72,18854.28516
5626.73,18840.20703
5636.74,18822.24219
5646.76,18825.55078
5656.77,18808.20117
5666.78,18831.80664
5676.8,18856.03125
5686.81,18808.20117
5696.81,18867.79688
5706.82,18850.95117
5716.85,18864.45312
5726.85,18809.38477
5736.87,18863.29102
5746.88,18803.7207
5756.89,18845.28906
