t,r
0.0,64331.41406
10.01999998,64637.046879999994
20.02999997,64623.51172
30.02999997,64509.60156
40.06000018,64631.73047
50.06000018,64671.44141
60.06000018,64494.55859
70.06000018,64602.23047
80.07000017,64584.80859
90.08000016,64855.96094
100.09000019999999,65151.96094
110.10000009999999,65286.11328
120.1100001,65112.80469
130.1200001,65272.42578
140.1500001,65430.51172
150.17000009999998,65402.88672
160.1800001,65272.62891
170.21,65588.58594
180.23,65381.10547
190.23,65264.58984
200.23,65439.765620000006
210.24,65832.85156
220.26,65855.75781
230.26,65722.21875
240.27,65663.52344
250.3,65483.42969
260.3,65739.9375
270.3200002,65294.36719
280.34000019999996,65676.35938
290.34000019999996,65546.04688
300.3500001,65557.5
310.3700001,65525.91016
320.3800001,65624.51562
330.3900001,65311.96094
340.42000010000004,65879.03125
350.43000010000003,65690.42188
360.4400001,65639.14062
370.47,65883.40625
380.47,65617.21875
390.48,65620.25
400.49,66015.25
410.5,65941.04688
420.48,65972.0
430.51,66123.14844
440.51,66181.17969
450.51,65840.35938
460.53,66089.75781
470.54,65999.72656
480.55,65776.55469
490.57000020000004,65842.71094
500.6000001,66087.54688
510.6000001,66207.875
520.6100001,66114.25
530.6100001,65974.28906
540.6200001,65534.35547
550.6200001,65936.65625
560.6200001,65817.10938
570.6300001,65944.28906
580.6600001,65605.60156
590.6500001,66007.55469
600.6600001,65969.875
610.6600001,65967.59375
620.6700001,66330.14844
630.6700001,66362.42969
640.7,65890.09375
650.71,65946.57812
660.74,65795.03906
670.74,65804.10156
680.74,66207.875
690.75,66179.98438
700.76,66141.02344
710.76,65765.08594
720.77,66246.09375
730.78,66336.82812
740.78,65829.32031
750.8,66107.55469
760.8100002,66103.10938
770.8100002,66087.53125
780.8300002000001,66034.08594
790.8300002000001,65859.26562
800.8400002000001,66020.80469
810.8600001,65675.79688
820.8600001,65666.57812
830.8700001,66325.29688
840.8900001000001,65966.45312
850.9100001,65985.21094
860.9200001,65941.04688
870.9200001,66363.48438
880.95,66444.16406
890.9400001,66199.02344
900.96,66218.11719
910.98,66013.10156
920.98,66213.61719
931.0,66208.02344
941.01,66278.38281
951.01,66246.97656
961.04,66380.30469
971.04,66309.54688
981.0600002,66461.51562
991.0700002,65815.92969
1001.09,66087.53125
1011.09,66346.64844
1021.1,65785.20312
1031.11,66049.71875
1041.12,66316.51562
1051.14,66347.71875
1061.14,66053.07812
1071.15,66135.39844
1081.16,66192.35156
1091.17,66375.75
1101.19,66162.14844
1111.19,66204.60938
1121.2,66353.3125
1131.22,66479.44531
1141.23,66290.64062
1151.23,66539.84375
1161.24,66523.50781
1171.23,66405.25781
1181.24,66229.125
1191.27,66563.39844
1201.28,66462.54688
1211.29,66520.91406
1221.31,66679.08594
1231.33,66163.34375
1241.34,66286.11719
1251.34,66426.72656
1261.35,66361.375
1271.37,66007.55469
1281.39,66350.16406
1291.41,66329.84375
1301.42,66390.50781
1311.44,66596.91406
1321.45,66358.92188
1331.46,66246.96094
1341.48,66511.67188
1351.5,66814.33594
1361.49,66639.48438
1371.51,66253.63281
1381.54,66350.15625
1391.54,66421.6875
1401.57,66254.92969
1411.59,66039.72656
1421.62,66363.48438
1431.64,66091.96875
1441.65,66240.30469
1451.66,66408.375
1461.68,66345.60156
1471.69,66430.85156
1481.71,66426.28125
1491.73,66191.14062
1501.74,66426.27344
1511.76,66431.89844
1521.77,65888.92969
1531.77,66195.625
1541.78,66226.96094
1551.79,66192.22656
1561.81,66571.67969
1571.82,66359.96875
1581.84,66573.67188
1591.84,66363.48438
1601.84,66186.65625
1611.84,66525.54688
1621.86,66573.67969
1631.87,66234.71094
1641.88,66498.375
1651.89,66245.89844
1661.9,66476.88281
1671.92,66344.54688
1681.93,66564.02344
1691.95,66448.19531
1701.97,66599.90625
1711.99,66457.95312
1722.01,66541.44531
1732.01,66930.10156
1742.02,66393.61719
1752.03,66543.46094
1762.05,66393.61719
1772.07,66497.36719
1782.08,66241.39844
1792.1,66583.96094
1802.09,66674.40625
1812.12,66491.72656
1822.12,66821.89844
1832.13,66578.3125
1842.16,66495.32031
1852.17,67095.92969
1862.19,66595.25
1872.19,66675.375
1882.22,66887.42188
1892.22,67139.21875
1902.24,66858.9375
1912.26,67049.21875
1922.28,66573.3125
1932.28,66793.49219
1942.29,66889.27344
1952.31,66622.51562
1962.31,66785.90625
1972.31,67014.0
1982.32,66494.77344
1992.34,66452.32031
2002.35,66957.72656
2012.37,67024.53906
2022.38,66969.15625
2032.4,66981.48438
2042.4,66841.85156
2052.44,66706.44531
2062.44,67163.9375
2072.46,67054.94531
2082.45,67061.54688
2092.47,67148.14062
2102.47,67052.28906
2112.48,66712.125
2122.48,67197.57812
2132.5,66637.50781
2142.51,66971.25
2152.52,66695.125
2162.55,67041.71875
2172.57,66734.8125
2182.57,66769.82031
2192.57,66810.53906
2202.58,66990.21094
2212.6,66663.08594
2222.6,66780.22656
2232.61,66832.34375
2242.63,66725.39844
2252.64,66876.95312
2262.65,67077.85938
2272.66,66988.08594
2282.67,66850.34375
2292.7,66497.36719
2302.69,67020.60156
2312.72,67058.46875
2322.73,66769.82031
2332.73,67159.04688
2342.75,66942.42188
2352.74,66986.29688
2362.78,66784.96094
2372.8,67348.28906
2382.8,67225.64844
2392.8,67042.60938
2402.79,66950.20312
2412.83,66980.57812
2422.82,67529.38281
2432.82,67104.26562
2442.85,67267.5
2452.85,67119.72656
2462.86,67285.625
2472.86,67615.82812
2482.87,67288.91406
2492.88,67359.83594
2502.89,67261.73438
2512.9,67035.58594
2522.93,67163.9375
2532.93,67193.53125
