t,r
0.0,16611.44141
10.0,16635.45508
20.02000022,16618.74414
30.03000021,16640.93359
40.03000021,16629.34766
50.05000019,16625.8125
60.06000018,16688.06641
70.07000017,16646.08594
80.07000017,16712.06641
90.08000016,16669.31445
100.0800002,16676.12695
110.10000009999999,16655.75977
120.1100001,16654.14844
130.14000009999998,16674.49609
140.1500001,16650.59961
150.1500001,16630.31836
160.1600001,16608.15039
170.17000009999998,16617.76758
180.1900001,16658.66211
190.2,16696.83203
200.21,16687.10156
210.23,16634.82812
220.24,16702.32031
230.24,16666.73047
240.25,16702.32031
250.25,16720.17188
260.27000019999997,16669.97461
270.27000019999997,16635.45508
280.28000019999996,16595.61719
290.28000019999996,16680.65039
300.2900002,16640.59961
310.2900002,16616.79492
320.3100002,16636.42773
330.3100002,16614.23633
340.3300002,16635.45508
350.36000010000004,16638.6582
360.3800001,16623.86523
370.4000001,16563.38672
380.42000010000004,16603.64844
390.42000010000004,16658.66211
400.45,16636.42773
410.47,16686.42773
420.47,16624.83789
430.47,16649.63086
440.49,16665.76172
450.51,16639.96875
460.51,16662.21094
470.5200002,16651.56641
480.5300002,16632.88672
490.5400002,16664.14258
500.55000020000006,16619.71484
510.55000020000006,16642.53906
520.5600002,16737.10547
530.5700002,16666.41797
540.5800002000001,16688.73828
550.6100001,16686.14062
560.6200001,16682.87109
570.6400001000001,16669.97461
580.6400001000001,16686.42773
590.6600001,16646.08398
600.6800001,16617.1582
610.6900001,16657.375
620.71,16696.83203
630.73,16629.9707
640.73,16605.59766
650.75,16616.18359
660.76,16606.19922
670.7800002,16628.375
680.7900002,16635.45508
690.8000002,16607.17578
700.8000002,16666.41797
710.8100002,16647.05469
720.8300002000001,16623.86523
730.8400002000001,16653.17969
740.8500001,16629.35156
750.8800001,16718.51172
760.9000001,16691.62695
770.9200001,16662.21094
780.9300001,16649.63086
790.95,16696.14844
800.96,16688.06445
810.99,16659.62891
821.01,16716.59961
831.0200002,16670.28125
841.0400002,16682.58008
851.0400002,16679.01953
861.0600002,16759.58203
871.0700002,16661.89844
881.0900002000001,16670.28125
891.1100001,16716.33789
901.1300001,16669.31641
911.1400001000001,16697.79102
921.1600001,16686.14258
931.1700001,16660.2793
941.1800001,16657.69531
951.1900001,16688.06445
961.2,16718.95898
971.22,16705.61523
981.23,16688.73828
991.24,16713.98438
1001.25,16688.74023
1011.27,16700.40039
1021.28,16698.47461
1031.29,16593.66211
1041.3,16636.42578
1051.31,16637.39453
1061.33,16687.10156
1071.36,16684.50586
1081.37,16682.58008
