t,r
0.0,63657.03906
10.0,64045.34766
20.0,64123.56641
30.01999998,64297.875
40.01999998,64237.0625
50.02999997,64591.61719
60.04999995,64750.9375
70.06999993,64361.55078
80.07999992,64468.49219
90.1099999,64335.57031
100.11999990000001,64250.67578
110.1299999,64433.08984
120.1399999,64154.91016
130.1499999,64243.87109
140.16999980000003,64439.88672
150.1899998,64289.51953
160.1999998,64606.671879999994
170.2199998,64457.9375
180.20999980000002,64403.00781
190.2299998,64611.97266
200.24,64348.85156
210.26,64249.66406
220.29,64560.546879999994
230.3,64614.30078
240.3,64832.328120000006
250.3299999,64762.5625
260.3399999,64857.58594
270.3499999,64616.63672
280.3699999,64887.14844
290.3699999,65030.14844
300.38999989999996,64763.04297
310.3999999,64832.328120000006
320.4299998,65421.77344
330.4499998,65171.578120000006
340.46999980000004,65186.375
350.49,64955.27734
360.5,65263.38672
370.5,65150.02344
380.51,65154.04297
390.52,64850.80859
400.55,65000.71875
410.5599999,65035.70703
420.56999989999997,65232.28516
430.5999999,64945.68359
440.6199999,65143.27344
450.6299999,64716.61328
460.63999989999996,65214.72266
470.6499999,64897.83594
480.6499999,64685.64453
490.66999979999997,65109.48828
500.68999979999995,65360.77344
510.69999979999994,65205.28125
520.7099998,64971.08984
530.7299998,64859.01172
540.75,65057.03516
550.76,65031.54297
560.78,64861.5
570.79,64709.83594
580.8099999,65233.63281
590.8099999,64991.390620000006
600.8299999,64912.46094
610.8399999,65232.29297
620.8599998999999,65428.73047
630.8699999,65331.03516
640.8899999,65163.46094
650.8899999,64931.02734
660.9099997999999,65127.125
670.9099997999999,65594.73438
680.9199997999999,64889.64453
690.9199997999999,65193.11719
700.9399998,65236.33984
710.9499998,64983.21484
720.9599998,65434.171879999994
730.9799998,65596.0
741.0,65224.17578
751.0,65124.36719
761.03,65035.52734
771.05,65205.27734
781.05,64885.72656
791.0699999,65511.97656
801.0799999,65280.96094
811.0899999,65295.78516
821.1099998999999,65536.70312
831.1099998999999,65649.85156
841.1299999,65396.12891
851.1199999,65186.39453
861.1399999,65545.98438
871.1599997999999,64995.34766
881.1599997999999,64951.046879999994
891.1699997999999,65321.52344
901.1999998,65232.28516
911.2199998,65552.71875
921.24,65085.30859
931.25,65194.47656
941.26,65155.34375
951.28,65321.51953
961.3,65316.22656
971.3099999,65453.07031
981.3299999,65564.90625
991.3399999,65461.10156
1001.34,65324.29297
1011.35,65352.72266
1021.37,65255.25
1031.39,65767.48438
1041.41,65813.32812
1051.43,65603.13281
1061.46,65020.79297
1071.47,65077.32031
1081.48,64814.88672
1091.5,64925.67578
1101.51,65016.82031
1111.53,65630.46094
1121.53,65151.32031
1131.54,65191.77344
1141.55,65264.67969
1151.58,65440.90625
1161.6,65588.01562
1171.62,65011.66797
1181.63,65675.5
1191.64,65266.01172
1201.66,65094.70703
1211.67,65397.4375
1221.67,65359.45703
1231.69,65374.59766
1241.7,65494.33203
1251.7,65910.58594
1261.73,65581.6875
1271.75,65193.125
1281.76,65248.50391
1291.76,65555.64062
1301.79,65396.13672
1311.8,65411.12891
1321.81,65577.09375
1331.82,65723.58594
1341.83,65294.453120000006
1351.84,65382.64844
1361.85,65870.79688
1371.87,65598.92969
1381.88,65286.375
1391.9,65866.49219
1401.91,65428.97266
1411.93,65390.70703
1421.94,65480.55859
1431.96,65768.10156
1441.97,65098.71094
1451.97,65411.12109
1461.98,65381.34375
1472.0,65494.02344
1482.0,65604.39844
1492.02,65619.97656
1502.02,65555.63281
1512.03,65633.42969
1522.04,65920.4375
1532.04,66064.25
1542.06,65738.80469
1552.08,65552.71875
1562.09,65606.90625
1572.1,65654.85156
1582.12,65920.4375
1592.13,66224.27344
1602.14,66127.5625
1612.16,65641.41406
1622.18,66285.61719
1632.2,65981.20312
1642.2,65955.92969
1652.22,65745.53125
1662.23,65692.44531
1672.23,65783.96094
1682.25,66218.70312
1692.26,65814.52344
1702.28,66318.03906
1712.29,66027.79688
1722.29,65774.82031
1732.32,65638.90625
1742.33,65880.63281
1752.34,65971.32031
1762.36,66165.30469
1772.38,66297.89062
1782.4,66313.53906
1792.4,66351.59375
1802.42,65767.49219
1812.43,66149.65625
1822.45,66371.61719
1832.47,65978.01562
1842.46,66376.13281
1852.47,66137.51562
1862.48,66029.83594
1872.48,65818.82031
1882.48,65888.07031
1892.49,66160.875
1902.52,65704.65625
1912.52,65857.38281
1922.52,66049.9375
1932.54,65709.60938
1942.54,66188.67188
1952.56,66094.08594
1962.56,65859.78125
1972.59,66193.10938
1982.59,65983.54688
1992.61,65916.10938
2002.62,66046.46094
2012.64,66022.25781
2022.65,66256.58594
2032.67,65927.14062
2042.68,65779.09375
2052.7,65957.09375
2062.71,65923.59375
2072.72,65974.84375
2082.74,65651.10156
2092.77,65963.4375
2102.78,65816.95312
2112.78,65939.36719
2122.77,65888.53125
2132.79,65680.97656
2142.81,65877.50781
2152.84,65816.94531
2162.85,65653.60156
2172.88,65878.71094
2182.89,66115.3125
2192.89,65878.71094
2202.9,65696.16406
2212.92,66062.17188
2222.95,65996.625
2232.97,66213.13281
2242.97,65925.95312
2253.0,66128.69531
2263.01,66146.36719
2273.02,66423.07031
2283.04,65845.67188
2293.04,65951.58594
2303.04,66594.05469
2313.06,66235.41406
2323.07,66044.14844
2333.08,66331.26562
2343.1,65664.54688
2353.12,66110.92188
2363.14,65649.38281
2373.15,65693.69531
2383.17,66116.46094
2393.19,66149.65625
2403.19,65352.87891
2413.21,65776.02344
2423.23,65640.14844
2433.24,65704.65625
2443.24,65889.73438
2453.27,65951.57812
2463.28,66119.72656
2473.3,65684.70312
2483.31,66010.03125
2493.32,65719.32812
2503.34,65940.54688
2513.34,65939.36719
2523.36,66127.55469
2533.37,66236.53125
2543.37,65998.96094
2553.39,66368.1875
2563.39,66401.74219
2573.4,66452.14844
2583.43,66214.25781
2593.45,66324.71094
2603.48,66219.82812
2613.49,66059.86719
2623.51,66273.29688
2633.54,66203.11719
2643.55,66099.8125
2653.57,66175.29688
2663.56,66091.01562
2673.57,65907.46094
2683.57,66296.78906
2693.59,65860.98438
2703.61,66366.02344
2713.62,66420.92969
2723.63,66787.14844
2733.65,66390.55469
2743.66,66419.60938
2753.67,66652.46875
2763.68,66504.71094
2773.68,66592.53906
2783.72,66249.90625
2793.73,66282.24219
2803.74,66122.00781
2813.75,66261.09375
2823.77,66045.5625
2833.78,66023.42969
2843.8,66039.78125
2853.82,65962.63281
2863.83,65898.35938
2873.84,66454.5625
2883.86,65957.10156
2893.88,66364.94531
2903.89,66455.63281
2913.92,66491.39844
2923.93,66091.01562
2933.96,65993.42188
2943.98,65904.32812
2953.99,66311.23438
2964.01,66197.55469
2974.03,66423.07031
2984.04,66184.23438
2994.06,66332.48438
3004.07,65941.34375
3014.09,66288.92969
3024.11,66207.60156
3034.14,66023.42188
3044.15,65780.90625
3054.17,66069.78125
3064.2,66038.85938
3074.22,66147.5
3084.23,65965.79688
3094.25,66443.35938
3104.27,65989.92969
3114.28,65857.88281
3124.29,66054.32031
3134.31,65998.96875
3144.34,66113.03125
3154.35,66214.25781
3164.36,66048.78125
3174.39,65952.76562
3184.4,66094.26562
3194.42,66255.48438
3204.43,66276.67188
3214.45,66474.57031
3224.45,66142.07031
3234.46,66070.94531
3244.48,66086.63281
3254.49,66173.04688
3264.51,66116.46094
3274.54,66259.9375
3284.55,66133.10938
3294.55,66651.46094
3304.56,66052.24219
3314.57,65851.17188
3324.58,66251.01562
3334.59,66189.79688
3344.6,66043.24219
3354.62,66348.15625
3364.63,66536.32031
3374.64,66178.67969
3384.66,66494.89844
3394.67,66093.11719
3404.69,66156.46094
3414.71,66302.375
3424.73,66502.625
3434.74,66477.01562
3444.75,66355.92969
3454.77,66773.11719
3464.77,66264.40625
3474.78,66491.75
3484.79,66349.25
3494.79,66239.89062
3504.8,66225.39844
3514.82,66345.84375
3524.84,66521.9375
3534.84,66573.60156
3544.84,66336.98438
3554.86,66714.58594
3564.87,66609.42969
3574.88,66112.05469
3584.89,66485.78906
3594.9,66464.41406
