t,r
0.0,31729.17383
9.99000001,31611.13672
20.0,31522.83008
30.01999998,31369.55078
40.04999995,31787.77539
50.07000017,31838.46289
60.07000017,31924.70117
70.08000016,31601.46875
80.09000015,31945.81445
90.10000014,31843.57422
100.13000009999999,31797.632810000003
110.1500001,31905.61523
120.16000009999999,31946.43555
130.17000009999998,31957.98438
140.17000009999998,32068.32422
150.1900001,32223.45508
160.21,32174.21289
170.22,32367.85742
180.25,32194.55664
190.26,32452.210939999997
200.27,32288.1543
210.28,32371.976560000003
220.29,32532.1543
230.3100002,32153.132810000003
240.33000019999997,32303.9375
250.3400002,32117.86914
260.36000010000004,32296.86523
270.3800001,32003.54297
280.3900001,32155.222660000003
290.42000010000004,32191.78125
300.42000010000004,32152.28125
310.4400001,32289.9043
320.45,32369.30664
330.47,32028.83008
340.48,32279.61523
350.49,32357.3125
360.51,32366.75977
370.53,32178.38672
380.54,32264.11523
390.5600002,32314.7168
400.5700002,32364.45703
410.59000019999996,32418.20117
420.6000001,32393.4375
430.61000010000004,32216.25586
440.6200001,32393.33008
450.6300001,32320.347660000003
460.6500001,32296.86133
470.68000010000003,32270.57422
480.7,32141.289060000003
490.71,32442.20117
500.71,32713.01758
510.73,32501.14648
520.75,32474.253910000003
530.78,32637.60352
540.78,32461.597660000003
550.8,32509.304689999997
560.8100002,32479.57422
570.8300002000001,32423.195310000003
580.8400002000001,32473.61133
590.8600001,32578.04492
600.8800001,32821.85938
610.9100001,32647.79688
620.9300001,32698.164060000003
630.9400001,32825.09766
640.96,32681.714839999997
650.98,32672.29297
661.01,32754.117189999997
671.01,32688.62305
681.03,32981.03125
691.04,32901.82422
701.0600002,32784.21875
711.0700002,32879.60156
721.0700002,33044.06641
731.0800002000001,32666.070310000003
741.0900002000001,32695.433589999997
751.1000001,32807.52344
761.1000001,32624.04492
771.1300001,32809.27344
781.1500001,32822.74219
791.1600001,32732.89453
801.1800001,32885.27734
811.1900001,32638.32227
821.2,32568.570310000003
831.21,32756.11914
841.2,32669.48438
851.22,32982.64062
861.22,32699.523439999997
871.22,33083.59375
881.25,32814.50391
891.24,32877.29688
901.25,33020.10547
911.25,32895.96875
921.27,32879.44531
931.27,32914.84766
941.3,32919.41406
951.3,33058.22656
961.3100002,32834.35547
971.3200002,32943.67578
981.3300002000001,32870.58203
991.3500001,33032.37109
1001.35,32912.51172
1011.36,33018.24609
1021.36,32915.26562
1031.37,33127.4375
1041.38,33042.03516
1051.4,33095.85938
1061.42,33263.27344
1071.43,33194.69922
1081.43,33150.91797
1091.43,33063.80078
1101.44,33062.10156
1111.46,32992.12109
1121.48,32847.95703
1131.49,33022.88281
1141.5,33079.95703
1151.52,33203.12109
1161.52,33249.18359
1171.52,33158.46094
1181.53,33082.20312
1191.55,33033.76562
1201.54,33210.49609
1211.55,33175.58594
1221.56,33156.19922
1231.56,33329.63281
1241.57,33097.26172
1251.58,33212.96484
1261.61,33409.55859
1271.62,33354.62109
1281.63,33358.30859
1291.63,33306.89844
1301.64,33277.37109
1311.65,33260.96875
1321.66,33212.26953
1331.66,33122.13672
1341.67,32943.07812
1351.68,33148.11719
1361.7,33086.09766
1371.71,33155.66406
1381.71,33034.57422
1391.73,33133.58203
1401.74,33078.02734
1411.75,33157.37109
1421.75,33256.07422
1431.76,33276.46875
1441.77,33252.88672
1451.77,33347.03516
1461.79,33384.89844
1471.8,33274.02734
1481.8,33169.66406
1491.81,33194.16406
1501.83,33299.4375
1511.84,33119.85938
1521.84,33357.88672
1531.84,33578.62891
1541.87,33386.85547
1551.88,33464.09375
1561.9,33533.1875
1571.91,33467.89844
1581.93,33463.14062
1591.93,33353.20312
1601.95,33631.27734
1611.96,33621.19922
1621.99,33465.99219
1631.99,33284.42188
1642.01,33317.41016
1652.02,33534.61719
1662.03,33338.62109
1672.04,33428.5
1682.05,33403.78516
1692.05,33348.94922
1702.08,33529.86328
1712.1,33298.42188
1722.11,33396.26172
1732.12,33382.99219
1742.14,33543.74219
1752.16,33469.33203
1762.16,33474.59766
1772.16,33359.86328
1782.17,33457.46094
1792.18,33504.05859
1802.19,33569.91016
1812.19,33440.35547
1822.21,33455.08203
1832.22,33578.96875
1842.22,33768.25781
1852.24,33880.82422
1862.26,33737.78516
1872.28,33499.35156
1882.28,33715.01562
1892.29,33753.58984
1902.3,33699.9375
1912.32,33615.44922
1922.32,33774.33594
1932.35,33754.39062
1942.36,33764.16406
1952.38,33623.79688
1962.38,33679.71094
1972.4,33694.96875
1982.42,33651.19922
1992.43,33501.66016
2002.43,33667.08594
2012.44,33745.03516
2022.46,33325.70312
2032.45,33570.35938
2042.46,33672.25781
2052.47,33730.53906
2062.49,33612.27344
2072.52,33432.27734
2082.53,33475.5
2092.54,33744.23047
2102.56,33600.63281
2112.58,33447.00391
2122.58,33613.0
2132.59,33690.83984
2142.6,33812.94922
2152.61,33712.34375
2162.61,33436.07422
2172.64,33708.40625
2182.65,33591.5625
2192.66,33646.70703
2202.66,33782.0
2212.68,33712.96875
2222.68,33724.97266
2232.7,33579.95703
2242.69,33763.10547
2252.7,33536.57422
2262.7,33634.47266
2272.71,33531.36719
2282.71,33393.42188
2292.74,33621.92188
2302.75,33651.20312
2312.75,33526.09375
2322.76,33641.94922
2332.76,33701.16797
2342.77,33819.16797
2352.77,33678.22656
2362.77,33604.07031
2372.79,33683.81641
2382.79,33635.75781
2392.81,33649.16406
2402.81,33946.78125
2412.83,33731.34766
2422.83,33703.03516
2432.84,33824.60547
2442.85,33739.23828
2452.86,33697.24609
2462.87,33793.64062
2472.87,33640.50781
2482.88,33682.37109
2492.9,33853.07422
2502.91,33770.36719
2512.93,33910.09766
2522.93,33979.02734
2532.93,33979.8125
2542.94,33803.82812
2552.96,33944.54297
2562.96,33880.45312
2572.98,33954.82422
2582.97,33593.44141
2592.99,33860.0
2603.01,33925.03906
2613.01,33658.24609
2623.01,34031.70312
2633.04,33903.875
2643.04,33824.22656
2653.05,33662.75
2663.05,33811.49609
2673.07,34025.80859
2683.09,33929.16406
2693.1,33984.22656
2703.11,33775.51953
2713.14,34050.23828
2723.14,34087.32031
2733.15,34127.28516
2743.17,33889.95703
2753.19,34024.66406
2763.21,33964.67969
2773.21,34005.17578
2783.21,34047.60938
2793.22,34076.01172
2803.22,34088.48047
2813.24,33853.78125
2823.25,33729.90234
2833.25,33990.44922
2843.25,33850.53125
2853.25,34052.03906
2863.27,34086.99609
2873.27,34155.45703
2883.29,34088.16016
2893.3,34202.8125
2903.32,33925.83203
2913.33,33993.05469
2923.35,33887.39453
2933.36,34022.04688
2943.37,33827.90234
2953.39,34122.22656
2963.39,34078.44531
2973.4,34185.50781
2983.41,34064.1875
2993.41,34013.00391
3003.42,34106.54688
3013.42,34255.89844
3023.44,34170.625
3033.46,34159.625
3043.48,34332.79688
3053.47,34295.58984
3063.48,34285.28125
3073.5,34230.51562
3083.5,34060.58594
3093.5,33965.10938
3103.52,34229.57812
3113.53,33942.73047
3123.53,34026.61719
3133.54,33963.5625
3143.55,34071.89844
3153.56,33956.99219
3163.57,34081.29297
3173.59,34177.45703
3183.59,34240.67969
3193.59,34164.38281
3203.6,34441.16406
3213.6,34278.0625
3223.61,34153.97266
3233.63,34109.74609
3243.65,34205.44922
3253.65,34099.05859
3263.66,34018.90625
3273.66,34110.37109
3283.69,34087.84766
3293.7,34079.8125
3303.74,33973.58203
3313.75,34032.03125
3323.77,34132.30078
3333.77,33999.40625
3343.79,33948.94922
3353.78,34075.69141
3363.8,34057.125
3373.81,34124.52344
3383.82,34198.91016
3393.84,34034.32422
3403.85,34364.08984
3413.84,34133.48047
3423.87,34242.5625
3433.87,34013.00781
3443.87,34170.62891
3453.88,34102.02734
3463.91,34165.27344
3473.92,34220.35156
3483.93,34221.84375
3493.95,34230.50781
3503.97,34326.76172
3513.97,34207.85547
3524.0,34189.97656
3534.01,34254.40234
3544.01,34052.37109
3554.02,34249.10156
3564.04,34124.26953
3574.06,34195.92969
3584.07,34180.16797
3594.07,34165.86719
3604.08,34234.42969
3614.1,34268.39844
3624.09,34022.52734
3634.13,34316.51172
3644.14,34053.51562
3654.14,34328.03906
3664.14,34047.60938
3674.15,33987.16406
3684.16,33869.85156
3694.18,34082.14062
3704.19,34163.48828
3714.22,33970.29688
3724.22,34087.52734
3734.23,34024.66406
3744.25,33904.23828
3754.24,34063.21875
3764.25,33933.5625
3774.26,34296.82422
3784.28,34220.35156
3794.3,34254.40625
3804.31,34375.63281
3814.32,34338.29688
3824.32,34496.70312
3834.32,34219.78125
3844.32,34156.35156
3854.34,34187.58203
3864.37,34167.94922
3874.37,34347.30859
3884.4,34345.55078
3894.41,34236.76172
3904.42,34350.8125
3914.41,34184.01953
3924.43,34168.53906
3934.44,34433.99219
3944.46,34486.53906
3954.46,34302.29297
3964.48,34540.50781
3974.49,34525.72656
3984.49,34356.32812
3994.5,34660.66406
4004.52,34212.89844
4014.52,34219.5
4024.52,34315.26953
4034.53,34496.70312
4044.55,34452.35938
4054.56,34321.26953
4064.57,34487.17969
4074.58,34267.58594
4084.59,34420.85547
4094.58,34482.84766
4104.58,34277.78906
4114.6,34576.45703
4124.6,34424.57031
4134.62,34615.14453
4144.62,34619.90625
4154.62,34450.00781
4164.65,34511.66016
4174.66,34575.89062
4184.68,34480.04297
4194.68,34516.625
4204.69,34599.88281
4214.7,34494.97656
4224.7,34532.50391
4234.73,34566.36719
4244.75,34605.98828
4254.76,34731.69922
4264.77,34353.07031
4274.77,34483.07031
4284.77,34451.06641
4294.79,34391.96484
4304.8,34593.01562
4314.8,34540.51172
4324.82,34432.9375
4334.84,34153.67188
4344.85,34330.28125
4354.86,34446.76562
4364.86,34560.67188
4374.87,34301.31641
4384.87,34472.03125
4394.89,34542.03125
4404.9,34657.9375
4414.9,34373.88672
4424.91,34639.9375
4434.93,34719.41016
4444.94,34674.61719
4454.94,34535.75
4464.97,34445.02344
4474.97,34531.60547
4484.98,34488.90625
4494.98,34639.41406
4505.01,34449.55859
4515.0,34494.76562
4525.02,34369.36719
4535.03,34624.48828
4545.04,34522.89844
4555.06,34459.92578
4565.07,34361.60156
4575.07,34080.125
4585.08,34420.85547
4595.08,34515.30859
4605.11,34606.35547
4615.11,34473.76562
4625.13,34522.69531
4635.15,34502.55469
4645.17,34425.61719
4655.17,34312.00781
4665.17,34317.49219
4675.18,34357.33594
4685.18,34569.41016
4695.19,34427.125
4705.21,34394.74219
4715.21,34457.34766
4725.24,34283.51953
4735.26,34546.58984
4745.26,34317.02734
4755.28,34470.73438
4765.29,34530.08203
4775.31,34469.21875
4785.34,34527.03906
4795.34,34334.27734
4805.35,34519.86328
4815.37,34348.55469
4825.37,34256.84375
4835.38,34522.28516
4845.39,34677.34375
4855.4,34327.02344
4865.41,34278.0625
4875.41,34328.52344
4885.41,34584.83594
4895.43,34389.5
4905.44,34414.35938
4915.43,34374.37891
4925.46,34323.76172
4935.46,34613.79688
4945.49,34670.1875
4955.49,34737.69141
4965.49,34643.65234
4975.51,34643.16406
4985.54,34691.96094
4995.54,34553.99609
5005.54,34524.91406
5015.56,34561.80469
5025.55,34693.01172
5035.57,34568.83984
5045.57,34567.88672
5055.58,34658.10938
5065.58,34622.96094
5075.59,34491.94141
5085.6,34527.25
5095.62,34750.79688
5105.64,34783.60156
5115.64,34836.48438
5125.66,34659.97656
5135.68,34531.19141
5145.69,34778.69531
5155.69,35228.72266
5165.7,34874.92969
5175.72,34653.17578
5185.75,34705.91406
5195.77,34640.9375
5205.77,34836.11328
5215.77,34977.35547
5225.8,34749.70312
5235.8,34699.14453
5245.82,34948.03125
5255.84,34747.06641
5265.85,34802.24609
5275.86,34691.63672
5285.87,34744.28906
5295.86,34449.55469
5305.87,34858.01562
5315.86,34836.10938
5325.87,34802.375
5335.9,34765.24609
5345.91,34820.90234
5355.93,34868.39844
5365.93,34805.20312
5375.93,34775.75391
5385.94,34696.07812
5395.95,34654.70703
5405.96,34585.97656
5415.97,34408.08203
5425.99,34492.15625
5436.0,34621.43359
5446.01,34462.06641
5456.02,34387.6875
5466.02,34480.25781
5476.04,34499.3125
5486.03,34777.71094
5496.04,34722.17578
5506.04,34645.52734
5516.06,34603.67969
5526.05,34300.00781
5536.06,34476.79297
5546.07,34558.36719
5556.08,34540.30859
5566.08,34784.01562
5576.09,34757.83984
5586.11,34668.48828
5596.11,34511.65625
5606.13,34655.22266
5616.13,34530.08203
5626.15,34696.23438
5636.16,34751.38672
5646.17,34943.64453
5656.18,34879.47266
5666.2,34678.17188
5676.19,34666.09766
5686.21,34836.35938
5696.23,34757.83594
5706.22,34783.46094
5716.23,34774.48828
5726.25,34549.83594
5736.27,34612.45703
5746.27,34737.39453
5756.28,34784.00781
5766.29,34893.98438
5776.29,34569.80469
5786.31,34719.25391
5796.32,34616.30859
5806.34,34604.46484
5816.35,34829.92578
5826.36,34754.76172
5836.37,34722.48438
5846.39,34789.90234
5856.39,34730.00781
5866.42,34802.24609
5876.43,34674.77734
5886.44,34799.69531
5896.46,34612.45703
5906.47,34742.15625
5916.5,34612.27344
5926.51,34690.10547
5936.53,34721.71094
5946.55,34581.59766
5956.55,34565.23438
5966.56,34887.89844
5976.58,34770.00391
5986.58,34637.88281
5996.58,34478.30859
6006.59,34514.28125
6016.61,34783.87109
6026.6,34600.26172
6036.61,34771.40234
6046.61,34816.39844
6056.63,34708.03906
6066.64,34772.94922
6076.66,34868.85547
6086.67,34708.66797
6096.7,34718.94531
6106.71,34811.375
6116.71,34748.30859
6126.71,34886.01562
6136.72,34755.86328
6146.73,34731.69531
6156.73,34429.6875
6166.74,34746.48047
6176.73,34607.14453
6186.76,34814.34375
6196.76,34840.63281
6206.78,34879.70312
6216.79,34743.40234
6226.82,34628.35547
6236.84,34635.0
6246.83,34690.10156
6256.83,34656.06641
6266.85,34613.25781
6276.88,34770.29297
6286.89,34776.16406
6296.88,34733.08203
6306.9,34778.69141
6316.94,34654.53906
