t,r
0.0,20556.84375
10.0,20556.44727
20.00999999,20535.29297
30.03000021,20556.64453
40.06000018,20604.10352
50.08000016,20631.18555
60.08000016,20561.5957
70.09000015,20605.22266
80.09000015,20593.92969
90.10000014,20513.77734
100.1400001,20545.35742
110.16000009999999,20573.27148
120.1700001,20534.47656
130.17000009999998,20529.34375
140.1800001,20556.64453
150.2,20593.92969
160.22,20577.45898
170.23,20701.93945
180.24,20530.16797
190.2700002,20534.67773
200.2700002,20588.56641
210.29000019999998,20545.56055
220.29000019999998,20514.19531
230.32000019999998,20529.75781
240.33000019999997,20663.73047
250.3400002,20631.54883
260.36000010000004,20571.9082
270.3700001,20691.60156
280.4000001,20572.6875
290.43000010000003,20605.03711
300.4100001,20647.88867
310.4400001,20567.92578
320.46,20466.20508
330.48,20545.76172
340.47,20604.47852
350.49,20642.14453
360.51,20566.74805
370.5400002,20610.03516
380.5500002,20718.05469
390.5600002,20513.35547
400.5700002,20658.50391
410.6000001,20680.11719
420.61000010000004,20669.13477
430.6200001,20566.94531
440.6300001,20647.53711
450.6400001,20631.36914
460.6600001,20599.29492
470.6900001,20615.96094
480.6900001,20529.55078
490.71,20641.78906
500.72,20555.84961
510.74,20625.80078
520.75,20508.03125
530.7800002,20577.65625
540.8000002,20476.58594
550.8000002,20556.24805
560.8200002,20593.92969
570.8300002000001,20465.53906
580.8300002000001,20598.91797
590.8700001,20668.62305
600.8900001000001,20674.71094
610.9100001,20550.70117
620.9300001,20545.35742
630.9400001,20653.28125
640.95,20578.04102
650.99,20567.14258
661.01,20707.52344
671.0200002,20524.42773
681.0300002,20518.47461
691.0400002,20593.92969
701.0500002,20642.67773
711.0700002,20636.57422
721.0700002,20647.53711
731.0900002000001,20647.53711
741.1000001,20679.61523
751.0900002000001,20641.25586
761.1100001,20652.58203
771.1200001,20524.01172
781.1500001,20663.73047
791.1700001,20771.76758
801.1900001,20658.85156
811.2,20583.20703
821.21,20577.65625
831.2,20561.19922
841.21,20572.10352
851.21,20669.30469
861.22,20594.11719
871.21,20728.60547
881.24,20620.60352
891.25,20712.30469
901.25,20750.23047
911.25,20755.53516
921.2700002,20685.69531
931.2800002,20680.11719
941.2900002,20641.43359
951.3100002,20690.61133
961.3200002,20690.2832
971.3300002000001,20695.86914
981.3300002000001,20685.0293
991.3500001,20583.20703
1001.36,20712.4668
1011.35,20679.78125
1021.37,20724.11133
1031.38,20679.78125
1041.39,20821.46094
1051.41,20717.26172
1061.41,20771.91211
1071.42,20766.5957
1081.43,20718.21094
1091.44,20805.15234
1101.45,20805.01367
1111.46,20794.06445
1121.49,20750.67969
1131.5,20680.28711
1141.5,20766.5957
1151.52,20760.99023
1161.51,20750.23047
1171.52,20706.7168
1181.54,20865.44531
1191.54,20723.16797
1201.55,20739.48633
1211.54,20794.34375
1221.55,20723.32812
1231.56,20739.18164
1241.56,20706.39453
1251.59,20717.73633
1261.61,20772.05469
1271.63,20777.51953
1281.62,20685.0293
1291.64,20680.11719
1301.65,20701.45312
1311.66,20815.84375
1321.66,20696.0293
1331.67,20793.92773
1341.68,20701.29297
1351.69,20777.51953
1361.7,20744.93164
1371.7,20712.94531
1381.72,20761.57812
1391.73,20739.48633
1401.75,20810.89844
1411.76,20680.45312
1421.76,20766.88867
1431.75,20777.66016
1441.76,20662.86914
1451.78,20706.55664
1461.79,20788.875
1471.8,20729.07227
1481.79,20695.53906
1491.82,20744.78125
1501.82,20777.37695
1511.83,20761.2832
1521.84,20750.67969
1531.85,20865.32812
1541.87,20783.125
1551.89,20854.92578
1561.91,20772.3457
1571.92,20744.93164
1581.93,20860.30469
1591.94,20772.3457
1601.94,20783.125
1611.97,20909.83789
1621.98,20816.11133
1631.99,20777.94727
1642.0,20733.73828
1652.02,20777.80664
1662.03,20881.87305
1672.05,20701.29297
