t,r
0.0,12651.52441
9.99000001,12667.21191
20.0,12645.56836
30.01999998,12623.98438
40.06000018,12651.000979999999
50.07000017,12652.27637
60.08000016,12642.78906
70.08000016,12630.66504
80.09000015,12656.33008
90.11000013,12678.0127
100.13000009999999,12665.08105
110.16000009999999,12666.57129
120.16000009999999,12678.66016
130.1800001,12659.10156
140.17000009999998,12644.17969
150.2,12678.66016
160.21,12662.51465
170.22,12666.469729999999
180.25,12665.82715
190.26,12640.0127
200.2800002,12658.99512
210.2800002,12630.66504
220.29000019999998,12654.938479999999
230.3100002,12651.750979999999
240.3400002,12680.04785
250.3400002,12666.46875
260.3700001,12687.53516
270.3800001,12663.90137
280.3900001,12689.57227
290.42000010000004,12645.56836
300.42000010000004,12672.65918
310.45,12669.88672
320.45,12659.74219
330.47,12667.95605
340.48,12661.12891
350.5,12664.33691
360.52,12660.38184
370.53000019999996,12654.93945
380.5500002,12655.688479999999
390.5700002,12652.16406
400.5800002,12630.66504
410.59000019999996,12659.20898
420.6000001,12665.18457
430.61000010000004,12629.27832
440.6200001,12642.157229999999
450.6300001,12655.58008
460.6600001,12665.82617
470.68000010000003,12678.66016
480.7,12652.27637
490.71,12680.04688
500.71,12646.7207
510.73,12654.19043
520.75,12595.82129
530.7800002,12628.01953
540.7900002,12633.44434
550.8000002,12655.58008
560.8200002,12640.13574
570.8200002,12649.61328
580.8400002000001,12646.72168
590.8600001,12625.24023
600.8800001,12622.594729999999
610.9100001,12642.03516
620.9200001,12651.63867
630.9400001,12619.81641
640.96,12635.33789
650.98,12638.74707
661.0,12634.07422
671.01,12630.66504
681.0300002,12642.03516
691.0300002,12640.13574
701.0500002,12641.52246
711.0600002,12641.52441
721.0800002000001,12633.94629
731.0900002000001,12618.5625
741.0900002000001,12635.46191
751.1000001,12642.03809
761.1000001,12644.813479999999
771.1300001,12627.3916
781.1500001,12619.05078
791.1600001,12639.50195
801.1800001,12640.64648
811.2,12667.21191
821.2,12661.02344
831.2,12658.35547
841.2,12658.99512
851.21,12628.64551
861.21,12670.62891
871.21,12646.83691
881.23,12642.78906
891.24,12640.64648
901.24,12664.33691
911.25,12656.9668
921.27,12662.41113
931.27,12649.61328
941.2900002,12623.22168
951.3000002,12609.11816
961.3100002,12628.01953
971.3200002,12637.99023
981.3400002000001,12662.51465
991.3400002000001,12602.61523
1001.35,12629.27637
1011.35,12612.52051
1021.37,12606.4834
1031.37,12625.86914
1041.39,12629.27832
1051.4,12651.52637
1061.42,12637.3584
1071.43,12638.74609
1081.43,12626.00195
1091.43,12633.94629
1101.44,12617.7998
1111.46,12624.61133
1121.48,12617.93945
1131.49,12617.7998
1141.49,12645.56836
1151.51,12605.86426
1161.51,12631.42578
1171.52,12643.42676
1181.53,12646.83691
1191.54,12631.29492
1201.54,12622.594729999999
1211.55,12615.16016
1221.54,12604.47363
1231.57,12619.81641
1241.57,12624.61035
1251.58,12613.76855
1261.61,12628.64551
1271.62,12617.93945
1281.63,12632.05469
1291.63,12618.563479999999
1301.64,12625.23926
1311.66,12652.91309
1321.66,12637.99121
1331.66,12630.53613
1341.68,12600.2998
1351.68,12636.72461
1361.7,12614.53418
1371.7,12655.05078
1381.71,12621.969729999999
1391.73,12634.70312
1401.74,12642.03711
1411.75,12625.23926
1421.76,12611.12988
1431.76,12634.5791
1441.77,12636.094729999999
1451.77,12626.62793
1461.79,12637.99121
1471.8,12625.23926
1481.8,12627.25781
1491.81,12657.0752
1501.82,12609.11816
1511.84,12626.62793
1521.84,12659.10156
1531.84,12626.62891
1541.88,12634.07422
1551.89,12646.08594
1561.9,12658.46191
1571.92,12658.99316
1581.92,12662.30469
1591.94,12653.66406
1601.95,12662.51465
1611.96,12648.97754
1621.97,12636.094729999999
1631.99,12636.84961
1642.0,12647.5918
1652.02,12663.79688
1662.02,12661.12891
1672.04,12653.66406
1682.05,12641.52246
1692.06,12618.5625
1702.08,12643.42578
1712.1,12627.88574
1722.12,12613.14453
1732.12,12639.37891
1742.14,12627.25781
1752.15,12628.64551
1762.15,12635.96875
1772.16,12608.49512
1782.16,12629.90625
1792.17,12644.813479999999
1802.18,12615.782229999999
1812.2,12640.76758
1822.21,12629.407229999999
1832.22,12635.33789
1842.22,12645.44922
1852.24,12639.37988
1862.26,12612.52051
1872.28,12646.83789
1882.28,12625.23926
1892.28,12663.05176
1902.3,12629.407229999999
1912.3,12633.94727
1922.33,12636.094729999999
1932.34,12628.64551
1942.36,12613.624020000001
1952.38,12619.188479999999
1962.39,12626.0
1972.4,12610.50781
1982.41,12645.56738
1992.43,12642.79102
2002.43,12644.17969
2012.45,12635.96875
2022.45,12613.76855
2032.46,12631.29688
2042.46,12590.41406
2052.47,12617.7998
2062.49,12618.5625
2072.51,12613.00195
2082.53,12630.66504
2092.54,12646.83691
2102.56,12638.74609
2112.57,12640.01465
2122.59,12645.56738
2132.59,12629.90625
2142.6,12637.48242
2152.62,12627.88574
2162.63,12598.28906
2172.63,12638.62305
2182.65,12632.55664
2192.66,12613.14453
2202.67,12626.62793
2212.66,12648.11133
2222.68,12613.76953
2232.69,12648.22754
2242.7,12635.967770000001
2252.7,12654.19043
2262.69,12632.55664
2272.72,12635.967770000001
2282.71,12630.53613
2292.73,12618.563479999999
2302.75,12635.96875
2312.76,12604.32227
2322.76,12653.02441
2332.76,12650.88672
2342.77,12661.02246
2352.77,12635.96875
2362.78,12625.86816
2372.79,12630.53613
2382.8,12630.53711
2392.81,12647.47461
2402.81,12632.813479999999
2412.82,12631.29492
2422.83,12629.27539
2432.84,12640.01465
2442.86,12656.33008
2452.86,12646.83789
2462.86,12628.64551
2472.87,12649.500979999999
2482.89,12637.3584
2492.9,12629.27539
2502.92,12630.66504
2512.91,12627.25781
2522.94,12591.80664
2532.94,12611.89844
2542.94,12619.81641
2552.94,12623.49219
2562.97,12623.22266
2572.98,12606.48438
2582.98,12636.219729999999
2592.99,12611.75488
2602.99,12636.84961
2613.01,12611.75391
2623.01,12607.10547
2633.03,12608.9707
2643.04,12609.74023
2653.05,12611.89844
2663.06,12590.87012
2673.07,12608.49512
2683.09,12603.08301
2693.11,12637.48242
2703.11,12617.7998
2713.12,12653.55273
2723.14,12599.21875
2733.16,12640.01465
2743.17,12623.84961
2753.2,12639.50293
2763.21,12585.01367
2773.21,12599.217770000001
2783.21,12617.313479999999
2793.22,12639.37891
2803.23,12624.74609
2813.24,12627.38965
2823.24,12638.23926
2833.23,12624.61133
2843.24,12643.54492
2853.25,12631.29688
2863.26,12628.51562
2873.27,12648.86133
2883.29,12634.70312
2893.3,12610.3623
2903.32,12629.40625
2913.34,12665.82715
2923.34,12656.32812
2933.35,12663.90039
2943.37,12635.967770000001
2953.39,12620.7168
2963.39,12667.21387
2973.4,12628.64551
2983.4,12643.42578
2993.4,12648.86133
3003.41,12649.61328
3013.42,12656.21875
3023.45,12634.20215
3033.46,12658.35547
3043.47,12642.157229999999
3053.47,12653.02539
3063.48,12663.05176
3073.5,12652.27637
3083.5,12644.813479999999
3093.5,12624.74609
3103.51,12636.094729999999
3113.52,12646.08594
3123.53,12657.6084
3133.54,12638.74707
3143.55,12632.18457
3153.56,12640.25879
3163.57,12614.53418
3173.58,12601.69238
3183.59,12635.46191
3193.59,12645.44922
3203.6,12628.64453
3213.6,12636.092770000001
3223.61,12600.91992
3233.63,12619.81641
3243.64,12583.62109
3253.65,12625.23926
3263.66,12600.60645
3273.66,12611.75488
3283.69,12588.24609
3293.7,12604.32227
3303.74,12587.79492
3313.74,12594.42773
3323.77,12598.28906
3333.77,12569.60059
3343.78,12605.09375
3353.78,12619.188479999999
3363.8,12616.688479999999
3373.81,12576.99805
3383.81,12599.83496
3393.83,12595.04492
3403.83,12606.95703
3413.85,12627.25781
3423.87,12613.76855
3433.87,12619.05078
3443.87,12631.92676
3453.88,12630.66504
3463.9,12626.00195
3473.93,12651.000979999999
3483.94,12586.23926
3493.95,12601.844729999999
3503.96,12599.217770000001
3513.98,12600.2998
3524.01,12626.2666
3534.01,12617.313479999999
3544.01,12607.10547
3554.02,12624.61133
3564.04,12604.32324
3574.06,12619.81641
3584.07,12618.563479999999
3594.07,12613.76855
3604.07,12575.60645
3614.09,12592.4209
3624.1,12600.45117
3634.12,12595.66309
3644.14,12601.69238
3654.15,12631.42578
3664.14,12617.93945
3674.15,12606.33594
3684.16,12623.22266
3694.18,12600.2998
3704.2,12587.63184
3714.22,12597.05371
3724.22,12601.07227
3734.23,12606.48438
3744.23,12603.08301
3754.24,12613.43066
3764.25,12608.49512
3774.27,12621.969729999999
3784.28,12599.063479999999
3794.3,12601.07324
3804.31,12602.46191
3814.32,12615.92676
3824.32,12595.0459
3834.32,12589.63867
3844.33,12623.98438
3854.34,12614.53418
3864.37,12605.09375
3874.37,12590.41406
3884.39,12602.46191
3894.41,12590.25195
3904.41,12623.22168
3914.42,12622.45898
3924.42,12594.27051
3934.44,12604.47168
3944.46,12596.2793
3954.46,12609.74023
3964.48,12635.46191
3974.48,12630.03711
3984.49,12598.91016
3994.5,12617.938479999999
4004.51,12589.80176
4014.52,12610.36426
4024.52,12615.78418
4034.53,12627.25781
4044.55,12617.17383
4054.57,12602.46191
4064.57,12633.44336
4074.57,12602.46191
4084.57,12606.4834
4094.58,12613.14453
4104.58,12615.78418
4114.59,12594.42676
4124.61,12586.40234
4134.62,12612.52051
4144.62,12571.7793
4154.62,12572.99414
4164.64,12587.63184
4174.66,12583.9541
4184.67,12599.68262
4194.69,12579.61133
4204.69,12576.3877
4214.7,12605.86426
4224.7,12587.18262
4234.73,12599.83496
4244.75,12601.22461
4254.77,12582.563479999999
4264.77,12620.57812
4274.77,12583.62109
4284.78,12595.04492
4294.78,12623.22266
4304.79,12595.66309
4314.8,12592.4209
4324.83,12606.4834
4334.84,12605.24316
4344.86,12588.24609
4354.86,12604.32324
4364.87,12595.20312
4374.87,12580.3916
4384.87,12600.45312
4394.89,12615.78418
4404.88,12627.52246
4414.91,12648.97754
4424.91,12596.43457
4434.92,12616.54785
4444.93,12611.89941
4454.94,12622.45898
4464.96,12593.03711
4474.97,12610.36426
4484.98,12638.11523
4494.99,12598.28906
4505.0,12590.25391
4515.0,12630.66504
4525.02,12621.83203
4535.03,12590.25391
4545.04,12593.6543
4555.05,12589.02441
4565.06,12586.40234
4575.07,12581.00488
4585.08,12577.780270000001
4595.08,12606.4834
4605.11,12582.83984
4615.12,12569.60059
4625.13,12580.39258
4635.15,12581.00293
4645.17,12611.27637
4655.16,12586.4043
4665.17,12601.69238
4675.18,12602.46191
4685.18,12600.45312
4695.19,12623.22168
4705.21,12620.5791
4715.22,12624.47656
4725.24,12623.22168
4735.25,12656.96582
4745.26,12648.74805
4755.29,12653.55176
4765.29,12618.42285
4775.31,12647.58984
4785.33,12630.03613
4795.34,12613.91113
4805.36,12607.72656
4815.36,12630.66504
